# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=100506829
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.4434,0.942952,0.769083,1,1,0,30.4953,0.267906
-33.5823,0.418336,0.968114,1,1,0,33.5974,0.587949
-35.3717,0.952062,0.541226,2,3,0,35.3742,0.713391
-36.3007,0.876988,0.690656,1,1,0,36.8602,0.7711
-29.6144,1,0.784242,2,7,0,35.0826,-0.223852
-30.121,0.941977,1.07422,2,3,0,30.1611,-0.33929
-30.3044,0.968836,1.3442,2,3,0,30.4921,0.246156
-29.8472,1,1.74993,1,1,0,29.892,-0.284484
-29.8472,0.0539648,2.3848,1,1,0,31.3273,-0.284484
-29.7611,0.999972,0.775042,3,7,0,29.8359,0.139739
-29.7611,0.497835,1.05673,1,1,0,31.18,0.139739
-29.7184,1,0.675565,1,1,0,29.7907,0.128882
-29.5361,1,0.919843,1,1,0,29.6886,0.0730507
-29.6045,0.988223,1.25026,2,3,0,29.6869,0.0963257
-29.6045,0.000116733,1.66689,1,1,0,32.3943,0.0963257
-29.6009,1,0.509937,1,1,0,29.6218,0.0951957
-29.3968,0.999045,0.692437,3,7,0,29.6248,-0.128423
-29.3721,0.993718,0.937333,1,3,0,29.4451,-0.0185141
-29.677,0.867056,1.25681,1,1,0,29.6825,0.117731
-29.4545,0.859008,1.39629,2,3,0,29.7727,-0.162972
-29.3739,1,1.53214,1,3,0,29.3986,-0.0164522
-29.4069,0.95919,2.0656,1,1,0,29.4563,0.0111939
-29.3851,0.414206,2.6195,1,3,0,29.3975,-0.118879
-29.3851,0.0162819,1.50019,1,1,0,31.8263,-0.118879
-29.9846,0.922164,0.483421,1,3,0,30.9073,-0.313474
-29.8912,0.989618,0.582136,3,7,0,30.4296,0.169708
-30.0988,0.964004,0.772009,1,1,0,30.1422,0.21081
-30.135,0.989661,0.985245,1,1,0,30.3419,0.217347
-29.9364,1,1.30295,2,3,0,30.3137,0.179263
-30.0375,0.970927,1.74631,1,3,0,30.04,-0.323779
-30.0375,0.000214743,2.24182,1,1,0,30.1691,-0.323779
-30.1259,0.986527,0.719688,1,1,0,30.2033,-0.340159
-29.3538,0.995861,0.945532,1,3,0,30.1055,-0.0533362
-29.3538,0.57519,1.25706,1,3,0,30.479,-0.0533362
-29.3544,0.669079,0.919936,2,3,0,32.0907,-0.0739776
-31.6187,0.786423,0.76986,2,3,0,31.6527,0.413651
-30.3679,1,0.760736,1,1,0,31.4047,0.256276
-29.4133,0.959685,1.0149,1,3,0,30.4105,-0.139881
-29.4133,0.445368,1.27775,1,1,0,30.2982,-0.139881
-29.4146,0.914943,0.782734,2,3,0,30.1759,-0.140682
-29.4146,0.755641,0.925344,1,3,0,30.4802,-0.140682
-29.369,0.943617,0.875698,2,3,0,29.8281,-0.0222685
-29.4206,0.982447,1.0761,1,1,0,29.422,0.0199752
-29.6386,0.882072,1.39402,1,1,0,29.689,0.106728
-29.6386,0.31793,1.57004,1,1,0,30.0649,0.106728
-29.9695,0.81204,0.812065,1,3,0,31.2823,-0.310452
-29.9362,1,0.831206,1,1,0,30.0725,-0.303662
-29.5377,1,1.10094,1,1,0,29.8252,-0.198108
-29.5377,0.029266,1.45626,1,1,0,32.0646,-0.198108
-30.1749,0.940032,0.511044,1,3,0,30.5409,-0.348845
-30.6127,0.986513,0.623233,3,7,0,30.7406,0.29261
-29.3672,1,0.808863,2,3,0,30.5088,-0.0245152
-29.3987,0.995678,1.06786,2,3,0,29.4031,-0.129841
-29.3661,1,1.39978,2,3,0,29.3799,-0.0983733
-29.3661,3.17032e-05,1.8433,1,1,0,32.1139,-0.0983733
-29.3661,0.00383612,2.5219,1,1,0,30.0659,-0.0983733
-29.3661,7.81613e-10,5.93001,1,2,1,29.3705,-0.0983733
-29.451,0.991317,0.585905,3,7,0,29.5933,0.0367553
-29.3773,0.997434,0.596969,2,5,0,29.5166,-0.111554
-30.8587,0.623368,0.800793,2,3,0,33.6954,-0.450161
-31.0787,0.990852,0.407047,1,1,0,31.0819,-0.477538
-30.4991,1,0.65325,1,1,0,31.02,-0.400683
-29.8983,1,1.14584,1,1,0,30.4074,-0.295686
-29.8983,0.000103536,2.08513,1,1,0,30.9097,-0.295686
-29.5314,0.999994,0.164769,5,31,0,29.9149,-0.195768
-29.3544,0.995399,0.307969,2,7,0,29.9466,-0.0502494
-29.3978,0.989696,0.573753,2,5,0,29.5362,-0.129122
-30.5243,0.767652,1.05466,1,3,0,30.5863,-0.404377
-30.0073,1,0.966411,1,1,0,30.4618,-0.317954
-30.0964,0.975696,1.83556,1,3,0,30.109,0.210372
-30.0964,2.00524e-09,3.21636,1,2,1,30.1546,0.210372
-31.615,0.982261,0.278309,3,11,0,32.0942,-0.537706
-31.3151,1,0.502069,3,7,0,31.6263,-0.505068
-32.0791,0.840803,0.948815,1,1,0,32.3535,-0.584215
-32.6354,0.843616,1.10125,1,1,0,33.369,-0.634998
-29.5589,1,1.28688,1,1,0,31.3653,-0.205679
-29.5589,0.000453633,2.38308,1,1,0,29.9609,-0.205679
-30.0422,0.99446,0.233274,3,15,0,30.392,0.200244
-29.7417,1,0.42721,2,3,0,30.0402,0.134888
-30.0663,0.718728,0.787166,3,7,0,33.3989,-0.329241
-29.3738,0.902935,0.642805,1,3,0,31.5799,-0.0166363
-29.7363,0.961285,0.887771,2,3,0,29.7368,-0.257944
-29.6637,0.926663,1.43675,2,3,0,29.9553,0.113993
-29.3532,1,2.09457,1,1,0,29.4192,-0.0666796
-29.3532,6.98259e-10,3.71567,1,1,0,29.7591,-0.0666796
-30.3295,0.971008,0.422159,2,7,0,30.4205,0.250185
-31.4645,0.897134,0.694806,2,3,0,32.007,0.397178
-31.3217,1,0.929552,1,1,0,31.8236,0.381368
-30.8981,1,1.62922,1,1,0,32.1406,0.330763
-30.8981,3.14292e-36,2.82974,1,1,0,31.8066,0.330763
-31.191,0.983463,0.351366,2,3,0,31.6249,0.366391
-29.6776,1,0.586416,2,3,0,31.0654,0.117906
-29.6776,0.371744,1.01329,1,3,0,34.3027,0.117906
-29.5605,0.999261,0.345744,1,3,0,29.727,0.0817908
-29.6395,0.993008,0.593611,1,1,0,29.6401,0.106996
-31.085,0.772333,0.994934,1,3,0,31.1004,0.353848
-29.4112,0.914505,0.950718,1,3,0,31.7094,-0.138473
-29.358,0.789589,1.29556,2,3,0,29.9524,-0.084513
-29.4145,0.782836,1.29011,2,3,0,29.9524,-0.140615
-29.8856,0.698356,1.26349,2,3,0,30.6269,0.168499
-29.8856,0.7056,1.00718,1,3,0,31.4198,0.168499
-29.8856,0.900854,0.819588,1,1,0,30.3984,0.168499
-29.5481,1,1.06969,2,3,0,29.8035,0.0774203
-29.5481,0.326484,1.76261,1,1,0,29.883,0.0774203
-29.3645,0.987215,0.583443,3,7,0,29.9977,-0.0961633
-29.3577,1,0.93019,1,1,0,29.3631,-0.083936
-29.3721,0.994007,1.5185,1,3,0,29.3731,-0.0184647
-29.3721,0.114781,2.42872,1,1,0,29.5211,-0.0184647
-29.3683,0.998527,0.506025,2,7,0,29.4205,-0.101322
-29.3603,0.995651,0.818463,1,3,0,29.4083,-0.0352385
-29.49,0.952852,1.30703,2,3,0,29.5277,0.0548001
-29.3531,1,1.88296,1,1,0,29.3898,-0.0653536
-29.3531,0.155765,3.00292,1,1,0,29.4502,-0.0653536
-29.354,0.999809,0.718582,2,3,0,29.3551,-0.0721082
-29.8411,0.806009,1.14551,2,3,0,30.377,-0.283095
-29.8089,1,1.18246,1,1,0,29.9858,-0.275689
-29.4541,1,1.8695,1,1,0,29.693,-0.162753
-29.4541,0.089594,2.93971,1,1,0,29.9929,-0.162753
-30.678,0.948392,0.635009,3,7,0,30.6781,-0.426141
-30.5081,1,0.893841,1,1,0,30.83,-0.402006
-29.4114,1,1.40024,1,1,0,29.9926,-0.138597
-29.4114,0.160657,2.18235,1,1,0,29.5872,-0.138597
-29.3613,0.995333,0.568173,3,7,0,29.573,-0.0334776
-30.3449,0.895064,0.876756,2,3,0,30.3663,-0.377085
-30.724,0.892563,1.09047,1,1,0,30.9557,-0.432403
-29.3647,1,1.34593,1,1,0,30.1033,-0.0964209
-29.3647,0.0109515,2.07253,1,1,0,30.2145,-0.0964209
-29.607,0.994157,0.410214,3,7,0,29.6296,-0.22156
-29.3544,0.979727,0.625075,1,3,0,29.9234,-0.0742375
-29.5288,0.962832,0.920633,1,3,0,29.5766,-0.19479
-29.3726,0.830297,1.30477,2,3,0,29.9624,-0.0180017
-29.3725,0.618135,1.40837,2,3,0,30.2326,-0.106373
-29.3574,1,0.990082,2,3,0,29.3688,-0.0411102
-29.4322,0.958291,1.50313,1,1,0,29.4372,0.0267823
-29.4322,5.13939e-05,2.09087,1,1,0,31.0466,0.0267823
-29.353,0.99957,0.43159,3,7,0,29.4646,-0.0631908
-29.3543,0.999724,0.653188,3,7,0,29.3579,-0.050907
-29.3554,0.98534,0.984869,2,3,0,29.4462,-0.0777171
-29.3543,0.99278,1.43799,2,3,0,29.3655,-0.0507936
-29.3543,0.000653587,2.12256,1,1,0,30.8276,-0.0507936
-29.3716,0.995779,0.455047,2,5,0,29.4915,-0.105322
-29.4333,0.996903,0.676658,3,7,0,29.4398,-0.151815
-29.5721,0.965297,1.00464,1,1,0,29.5749,-0.210212
-29.5478,0.788827,1.39891,2,3,0,30.0624,0.0773323
-29.6565,0.459261,1.38734,2,3,0,31.3915,-0.236385
-29.7146,0.973564,0.736239,2,5,0,30.0107,0.127903
-29.4176,1,1.03797,1,3,0,29.6344,0.018142
-29.8162,0.559386,1.53323,2,3,0,30.2593,-0.277398
-30.4444,0.856502,0.989029,1,1,0,30.4675,-0.3925
-29.4122,0.994141,1.11434,2,3,0,30.4915,0.0147341
-29.3544,1,1.61932,1,1,0,29.3746,-0.0741588
-29.3544,1.11849e-05,2.37112,1,1,0,30.8436,-0.0741588
-29.3593,0.999639,0.549134,2,7,0,29.3622,-0.0873868
-31.8132,0.777953,0.804539,2,3,0,31.8558,-0.558106
-30.9695,0.919967,0.783878,2,3,0,33.2161,-0.464177
-29.6113,0.886037,0.98891,1,3,0,31.9821,0.0984571
-30.1615,0.826796,1.17095,1,1,0,30.2,0.222058
-30.2115,0.980685,1.24424,1,1,0,30.5217,0.230712
-30.2115,0.748443,1.74216,1,3,0,30.6438,0.230712
-29.7354,1,1.6056,2,3,0,29.9236,-0.257733
-33.0318,0.0114973,2.31815,1,1,0,34.3378,0.544155
-32.7341,1,0.577196,3,7,0,33.1825,0.519109
-29.4076,0.91937,0.834211,1,3,0,33.4636,0.01166
-30.6468,0.751826,1.04302,1,3,0,30.7182,0.297389
-29.3606,0.994932,0.970223,2,3,0,30.6814,-0.0346536
-29.3606,0.362879,1.3811,1,3,0,32.4054,-0.0346536
-29.5523,0.971062,0.652205,1,3,0,29.7141,0.0789077
-29.5523,0.677067,0.889629,1,3,0,32.0442,0.0789077
-29.4674,1,0.728313,1,1,0,29.5411,0.0447001
-30.4565,0.749247,1.04129,2,3,0,31.4755,0.269884
-29.9254,1,0.965642,2,3,0,30.3742,0.176973
-29.7205,0.593157,1.37548,2,3,0,31.1642,-0.25387
-31.2233,0.78283,0.97722,1,3,0,31.2343,-0.49459
-31.4939,0.939035,0.960266,1,1,0,31.8616,-0.52481
-29.4088,0.902006,1.22903,2,3,0,31.2874,0.0124968
-29.4088,0.439449,1.47522,1,3,0,30.9427,0.0124968
-29.3837,0.983384,0.813228,1,3,0,29.5708,-0.117643
-29.6232,0.944376,1.11865,1,3,0,29.6234,-0.226571
-29.6739,0.964521,1.43862,2,3,0,29.8159,-0.241304
-30.3374,0.543316,1.90973,1,1,0,30.3566,0.251451
-29.3991,1,1.25937,1,1,0,29.9624,0.00565982
-29.3991,0.592301,1.76989,1,1,0,29.5622,0.00565982
-29.9343,0.804728,1.26892,1,1,0,29.9374,0.178823
-29.5793,1,1.29164,2,3,0,29.8598,0.0881923
-29.4059,1,1.80875,1,1,0,29.5243,0.010486
-29.3581,1,2.52717,1,1,0,29.3589,-0.0848829
-29.3581,4.83708e-07,3.52311,1,1,0,29.6113,-0.0848829
-29.4908,0.972177,0.971622,1,3,0,29.5066,-0.179574
-29.8177,0.870666,1.29624,1,1,0,29.8598,-0.277747
-30.3208,0.761404,1.46614,1,1,0,30.5902,-0.373234
-30.267,1,1.3908,2,3,0,30.4418,0.240034
-30.267,0.0502311,1.93207,1,1,0,32.4497,0.240034
-30.4308,0.98572,0.590206,1,1,0,30.4594,0.266
-31.3479,0.861829,0.801978,1,1,0,31.3587,0.384312
-30.8765,1,0.89398,1,1,0,31.4426,0.328
-29.5802,1,1.23838,1,1,0,30.4004,0.0884907
-29.6576,0.944466,1.71197,1,1,0,29.843,0.112259
-29.6576,0.00287396,2.16494,1,1,0,30.1597,0.112259
-29.7823,0.9877,0.627396,1,1,0,29.7841,0.144923
-29.4036,0.996974,0.850033,2,3,0,29.8177,0.00892435
-29.5968,0.935902,1.16622,1,1,0,29.6004,0.0938961
-29.5968,0.889271,1.45279,1,1,0,29.8358,0.0938961
-29.5062,0.991798,1.68177,1,3,0,29.5437,-0.185977
-29.5062,1.78674e-11,2.27779,1,1,0,32.1724,-0.185977
-29.511,0.999453,0.671619,1,1,0,29.5267,-0.187907
-29.6642,0.904036,0.921156,1,3,0,30.2646,0.11414
-29.4135,0.975123,1.09013,1,3,0,29.7731,-0.13999
-30.2019,0.663723,1.43608,1,1,0,30.2403,-0.353508
-29.4035,1,1.17741,1,3,0,29.9248,-0.133276
-29.4035,0.213142,1.60759,1,1,0,30.4165,-0.133276
-29.3537,0.997055,0.668271,1,3,0,29.4468,-0.0703647
-29.863,0.937124,0.908209,2,3,0,29.9192,-0.288001
-29.3932,0.976611,1.12616,1,3,0,29.8769,0.00119843
-29.3932,0.848807,1.47961,1,3,0,29.6058,0.00119843
-29.8793,0.729621,1.60397,1,1,0,29.946,0.167127
-29.8793,0.554629,1.45551,1,1,0,30.7025,0.167127
-29.4416,1,1.01923,2,3,0,29.7749,-0.156334
-30.8137,0.516319,1.38238,1,1,0,30.8471,-0.444323
-29.422,0.983011,0.916671,1,3,0,30.7411,-0.145278
-29.3795,1,1.21087,2,3,0,29.4166,-0.0107887
-29.3795,0.0600851,1.63739,1,1,0,30.8427,-0.0107887
-29.3774,0.997628,0.558278,2,5,0,29.4359,-0.111658
-29.3867,0.998678,0.752626,1,1,0,29.3878,-0.120274
-29.3983,0.988697,1.01455,1,3,0,29.4771,0.00509093
-29.4538,0.986622,1.3458,2,3,0,29.4726,0.0381577
-29.7705,0.777133,1.77716,1,1,0,29.7718,-0.266497
-29.5206,1,1.73132,1,1,0,29.7627,-0.191648
-29.5206,0.00465716,2.3258,1,1,0,30.8901,-0.191648
-29.5634,0.912045,0.745961,1,3,0,30.5376,0.0827888
-29.5361,0.932922,0.883907,1,3,0,30.1904,-0.197499
-29.444,1,1.07815,1,1,0,29.5223,-0.1576
-29.4412,1,1.44563,2,3,0,29.4429,0.0316591
-29.6936,0.787897,1.93547,1,1,0,29.7066,-0.246732
-29.6936,2.08979e-07,1.91482,1,1,0,33.2487,-0.246732
-30.3456,0.958408,0.620922,2,3,0,30.427,-0.377196
-29.3846,0.919826,0.783785,2,7,0,31.4061,-0.00599858
-29.3531,0.99949,0.935926,1,3,0,29.3869,-0.0593645
-30.9695,0.650166,1.24887,1,3,0,31.0196,-0.464184
-29.5246,0.89027,1.01976,2,3,0,31.8896,-0.193194
-29.428,1,1.16606,2,3,0,29.4978,0.0243815
-29.428,0.0508167,1.55286,1,1,0,31.5845,0.0243815
-29.6873,0.963524,0.551139,3,7,0,30.5527,0.120569
-32.5519,0.70645,0.697989,2,3,0,33.762,0.503225
-30.2273,0.898287,0.618455,2,3,0,34.6013,0.233397
-30.6262,0.983312,0.714699,2,3,0,30.6446,0.29451
-29.945,1,0.92796,1,1,0,30.498,0.18102
-29.5036,1,1.23128,1,1,0,29.8042,0.0604631
-29.5036,0.00282779,1.63156,1,1,0,33.1189,0.0604631
-29.355,1,0.551472,3,7,0,29.4995,-0.0479856
-29.6069,0.972921,0.731132,3,7,0,29.7148,-0.221536
-29.469,0.960313,0.932975,1,3,0,30.0194,0.0454716
-29.527,0.817537,1.16897,2,3,0,30.4189,0.0696592
-29.9599,0.918108,1.20558,2,3,0,30.11,-0.308508
-29.8425,0.523031,1.42434,2,3,0,31.3406,0.158966
-29.9678,0.989906,0.986449,2,3,0,30.0597,0.185675
-29.9248,0.822953,1.28335,2,3,0,30.9488,0.176836
-30.6594,0.719762,1.33247,1,1,0,30.8856,0.299135
-29.357,0.990569,1.20448,1,3,0,30.2766,-0.0821354
-29.357,0.0960512,1.56485,1,1,0,30.9189,-0.0821354
-29.7947,0.926669,0.615273,1,3,0,30.3852,-0.272345
-30.1024,0.985774,0.73436,3,7,0,30.1487,-0.335911
-30.2693,0.962945,0.947362,1,1,0,30.3983,-0.364854
-29.3828,0.814267,1.18436,2,3,0,31.3337,-0.116845
-29.3703,1,1.21502,1,1,0,29.3833,-0.103807
-29.3548,1,1.59268,1,1,0,29.3629,-0.075812
-29.3548,0.237014,2.08523,1,1,0,29.6286,-0.075812
-29.3722,0.996487,1.00018,1,3,0,29.3728,-0.106002
-29.3774,0.997743,1.30324,1,1,0,29.3853,-0.111661
-29.6032,0.84849,1.69897,1,1,0,29.6539,-0.220371
-29.9566,0.744335,1.82048,1,1,0,29.9568,0.183407
-29.9566,0.67397,1.70255,1,3,0,30.2126,0.183407
-29.5016,1,1.4534,1,1,0,29.8036,0.0596611
-29.5016,0.656919,1.8955,1,1,0,29.8329,0.0596611
-30.6486,0.476632,1.58342,2,3,0,30.8348,0.297632
-29.4633,0.936564,1.04856,1,3,0,30.9556,-0.167234
-29.9106,0.83638,1.25881,1,1,0,29.9313,-0.298298
-29.5357,0.71593,1.32736,2,3,0,30.764,0.0729233
-29.7687,0.91907,1.19874,1,1,0,29.8118,0.141613
-30.5505,0.677619,1.40516,1,1,0,30.7561,0.283746
-29.8888,1,1.20865,1,1,0,30.4405,0.169196
-29.8888,0.0728774,1.56989,1,1,0,32.1247,0.169196
-30.297,0.991462,0.625172,3,7,0,30.3143,-0.369394
-29.5875,0.990865,0.803456,3,7,0,30.3726,0.0908806
-29.7324,0.913971,1.03074,1,3,0,30.2862,-0.256958
-29.4404,0.858828,1.19843,2,3,0,30.4373,-0.155702
-29.395,0.99931,1.29879,2,3,0,29.4607,0.00254167
-29.395,0.204652,1.67987,1,1,0,30.1042,0.00254167
-29.3763,0.986966,0.798238,1,3,0,29.5244,-0.110486
-29.4808,0.964274,1.01648,1,3,0,29.5815,0.0508071
-29.9015,0.845755,1.25688,1,1,0,29.9283,0.171915
-30.0596,0.97702,1.33877,2,3,0,30.1657,-0.327968
-30.0596,0.299718,1.67962,1,1,0,31.3345,-0.327968
-29.8201,1,0.905019,1,1,0,30.0538,-0.278294
-29.3736,0.985387,1.1682,1,3,0,29.7589,-0.0168811
-33.3211,0.113294,1.47931,1,1,0,33.3764,0.567547
-32.313,1,0.635049,1,1,0,33.2624,0.481699
-29.3703,0.844687,0.819042,1,3,0,34.1999,-0.103801
-29.3969,0.994929,0.871166,1,1,0,29.3969,-0.128438
-29.5328,0.958295,1.11479,1,1,0,29.5349,-0.196292
-29.5328,0.0250002,1.36242,1,1,0,33.7585,-0.196292
-29.9911,0.989649,0.529051,3,7,0,29.9913,0.190324
-29.7562,0.998113,0.672308,2,5,0,30.039,-0.262981
-29.4051,0.995412,0.862462,2,3,0,29.8056,-0.134424
-29.9318,0.721886,1.10172,2,3,0,31.1188,0.17831
-29.6006,1,1.00753,1,1,0,29.8626,0.0950809
-30.3835,0.719057,1.29266,1,1,0,30.4512,0.258714
-29.4417,0.956834,1.1781,2,3,0,30.6196,-0.156407
-29.9808,0.756594,1.43272,1,1,0,30.032,-0.312712
-30.0803,0.984733,1.36658,2,3,0,30.3731,-0.331848
-30.0803,0.728656,1.71715,1,3,0,30.5439,-0.331848
-29.3629,1,1.58337,1,1,0,29.6687,-0.0937499
-29.8518,0.60354,2.02417,1,1,0,30.0277,-0.285503
-29.8318,1,1.60607,1,1,0,30.1532,-0.280994
-29.3605,1,2.05129,1,1,0,29.4439,-0.0348888
-29.3605,0.319329,2.61762,1,1,0,29.4135,-0.0348888
-31.0546,0.392277,1.48021,1,1,0,31.0558,-0.47463
-31.4319,0.974493,0.914934,2,3,0,31.6949,-0.518057
-29.4439,1,1.13274,1,3,0,30.8221,-0.157536
-29.8022,0.890173,1.44445,2,3,0,29.8211,-0.274119
-29.8022,0.195314,1.61559,2,3,0,31.0034,-0.274119
-30.0837,0.985065,0.793434,3,7,0,30.0956,-0.332478
-30.0837,0.762005,0.993392,1,1,0,30.9358,-0.332478
-31.3983,0.739067,0.955202,1,1,0,31.4057,-0.514358
-32.0568,0.958572,0.894113,2,3,0,32.3064,-0.582073
-30.0283,1,1.08359,1,1,0,31.4756,-0.322019
-29.4184,1,1.37773,2,3,0,29.7618,-0.143077
-29.8004,0.74453,1.75024,1,1,0,29.8042,0.149245
-29.4245,1,1.64779,1,1,0,29.6396,0.0222982
-29.4245,4.32761e-05,2.09095,1,1,0,31.0892,0.0222982
-29.7302,0.895925,0.82641,1,3,0,30.3821,-0.256389
-30.0002,0.980969,0.929369,2,3,0,30.0296,-0.316558
-29.4598,1,1.15322,1,1,0,29.8219,-0.165551
-29.7272,0.397442,1.46186,2,3,0,31.2155,0.131167
-29.8595,0.851067,0.92161,1,3,0,31.0709,-0.287226
-29.652,1,0.983067,1,1,0,29.8429,-0.23509
-30.6046,0.689203,1.24499,1,1,0,30.663,-0.415908
-32.5075,0.55889,1.10127,1,1,0,32.6577,-0.623728
-29.3776,1,0.838883,2,3,0,31.9689,-0.012655
-29.3591,0.997562,1.06139,1,3,0,29.3911,-0.0870267
-29.3558,1,1.33813,2,3,0,29.3588,-0.078951
-29.4153,0.958061,1.69044,1,1,0,29.4245,-0.141116
-29.3549,1,2.03401,1,1,0,29.3762,-0.0762002
-29.3549,0.0028483,2.56578,1,1,0,29.8307,-0.0762002
-29.9532,0.853652,1.03877,1,3,0,30.0983,0.182702
-29.3532,0.998433,1.10983,1,3,0,29.8425,-0.0662822
-29.353,0.97249,1.39726,2,3,0,29.3967,-0.0610597
-29.9658,0.637565,1.70688,1,1,0,30.0108,-0.309714
-29.4669,1,1.42641,1,1,0,29.7722,-0.168905
-29.4669,6.77294e-05,1.79627,1,1,0,33.5918,-0.168905
-29.3726,0.97718,0.731647,1,3,0,29.7305,-0.0179915
-29.48,0.949624,0.898262,2,3,0,29.7669,-0.174911
-29.4906,0.998986,1.06847,2,3,0,29.525,-0.179511
-29.5226,0.99519,1.3426,2,3,0,29.5418,0.0679838
-29.5226,0.138892,1.67869,1,1,0,30.3613,0.0679838
-29.6527,0.979008,0.804403,1,1,0,29.6555,0.110847
-29.7477,0.9923,0.987828,2,3,0,29.8006,0.136396
-31.9218,0.680957,1.23041,2,3,0,31.9624,0.44449
-30.8963,1,1.08265,1,1,0,31.9101,0.330536
-29.4301,1,1.35898,1,1,0,30.2335,0.0255901
-29.4301,0.0599584,1.70463,1,1,0,30.9478,0.0255901
-29.4248,1,0.753442,1,1,0,29.4378,0.0224717
-29.4476,0.99829,0.945258,2,3,0,29.4584,0.0350176
-29.5032,0.788195,1.18284,2,3,0,30.3082,0.060308
-29.39,1,1.17298,1,1,0,29.4678,-0.0014131
-29.39,0.409462,1.46906,1,3,0,31.2353,-0.0014131
-29.6686,0.912246,0.959987,1,3,0,29.9303,-0.239836
-29.4969,1,1.09136,2,3,0,29.6171,0.0576998
-29.4969,0.40933,1.36557,1,1,0,30.5496,0.0576998
-29.5126,0.945606,0.894027,1,3,0,29.9862,-0.188534
-29.6079,0.973696,1.05363,1,1,0,29.6359,-0.221829
-29.4426,1,1.27978,1,1,0,29.5667,-0.156876
-29.4354,1,1.59877,1,1,0,29.4921,-0.152994
-30.8268,0.247257,1.99593,1,1,0,31.0455,0.321582
-29.4721,1,1.09838,2,3,0,30.7446,-0.171332
-33.0744,0.181375,1.37108,1,1,0,33.106,-0.672106
-34.4884,0.838014,0.70412,1,1,0,34.5937,-0.778658
-34.5097,0.999024,0.737555,2,3,0,35.2063,-0.780147
-34.3406,1,0.919327,2,7,0,34.4928,0.643835
-29.9417,1,1.14636,2,3,0,34.4025,-0.304796
-29.445,1,1.42853,1,1,0,29.7377,-0.158123
-30.9043,0.312128,1.77902,1,1,0,30.9646,0.33155
-29.821,0.864899,1.05713,1,3,0,31.937,-0.278509
-30.242,0.957155,1.13857,2,3,0,30.2437,0.235868
-31.065,0.683827,1.35342,1,1,0,31.4496,0.351442
-30.8818,1,1.20021,1,1,0,31.5295,0.328675
-29.4443,1,1.49266,1,1,0,30.1664,0.0333001
-29.6872,0.809988,1.85521,1,1,0,29.6915,-0.244978
-29.4005,1,1.88201,1,1,0,29.5577,-0.131122
-29.6882,0.672904,2.33689,1,1,0,29.9644,-0.245273
-29.3891,1,2.04855,1,1,0,29.4209,-0.00211927
-29.6277,0.678066,2.54181,1,1,0,29.779,-0.227913
-29.6277,0.00240105,2.24095,1,1,0,30.0382,-0.227913
-29.582,1,0.966928,1,1,0,29.66,-0.213515
-29.7879,0.927986,1.1999,1,1,0,29.849,-0.270718
-29.6625,0.728857,1.37922,2,3,0,30.5222,0.113656
-30.3315,0.756977,1.28478,1,1,0,30.4231,0.25052
-29.3539,0.567088,1.23299,2,3,0,32.4439,-0.052585
-29.362,0.998469,0.96935,1,3,0,29.3624,-0.0322709
-29.3857,0.995268,1.19915,2,3,0,29.3936,-0.119407
-29.3857,0.065324,1.47758,1,1,0,31.6894,-0.119407
-29.4815,0.981126,0.687632,3,7,0,29.7051,0.0511066
-29.4487,1,0.835013,2,7,0,29.4758,-0.160041
-30.2362,0.84767,1.0336,1,3,0,30.2505,-0.359332
-29.7155,1,1.09097,2,3,0,30.0817,0.128122
-29.6469,1,1.34914,2,3,0,29.738,-0.233603
-29.3876,1,1.66744,1,1,0,29.4655,-0.00340897
-29.4914,0.89493,2.05965,1,1,0,29.5046,-0.179839
-29.4914,1.34252e-08,2.28029,1,1,0,31.3644,-0.179839
-30.0033,0.915049,0.999386,1,3,0,30.0041,-0.31717
-30.0074,0.998696,1.13047,1,1,0,30.2161,-0.317963
-29.379,1,1.39362,1,1,0,29.7104,-0.113228
-29.379,0.197418,1.71937,1,1,0,30.0413,-0.113228
-29.3774,1,0.927797,1,1,0,29.3835,-0.111629
-29.5121,0.956485,1.14463,1,1,0,29.5124,-0.188333
-29.5121,0.617085,1.34967,1,1,0,30.1326,-0.188333
-29.4913,0.869437,1.12312,2,3,0,30.1617,-0.179798
-29.5296,0.985934,1.21084,1,1,0,29.5762,-0.195093
-29.4019,1,1.47032,1,1,0,29.4908,-0.132137
-30.0505,0.585134,1.81032,1,1,0,30.0823,0.201826
-30.2464,0.955198,1.45895,2,3,0,30.4632,-0.361044
-29.58,1,1.71523,1,1,0,30.0457,-0.212846
-29.58,0.301985,2.10971,1,1,0,29.6461,-0.212846
-29.4232,0.970231,1.27586,2,3,0,29.7244,-0.145977
-29.9626,0.819652,1.52234,1,3,0,29.9702,0.184616
-30.4007,0.88593,1.55858,2,3,0,30.44,-0.38583
-32.0484,0.527142,1.70631,1,3,0,32.0706,0.456822
