# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=100506829
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.046,0.955034,0.419808,1,3,0,30.0484,0.200972
-30.046,1.2678e-15,0.669146,1,1,0,30.1821,0.200972
-30.0248,0.999416,0.0723839,2,3,0,30.1111,0.196912
-29.4674,1,0.131498,2,3,0,29.978,0.0447252
-29.3565,0.996486,0.236909,1,3,0,29.4746,-0.0809029
-29.3565,0.0122095,0.418619,1,1,0,30.8481,-0.0809029
-29.3856,0.998029,0.0505802,3,15,0,29.6378,-0.00513163
-29.3554,0.999849,0.0900437,2,7,0,29.3979,-0.0776657
-29.5057,0.986716,0.159569,2,3,0,29.5057,-0.18576
-29.3761,0.853008,0.270584,2,3,0,30.0237,-0.110299
-29.4676,0.954194,0.320104,1,1,0,29.4802,-0.169246
-29.4676,0.0740638,0.491741,1,1,0,29.6847,-0.169246
-29.6277,0.995364,0.0768886,4,15,0,29.8858,0.103471
-29.5953,1,0.131839,1,1,0,29.6349,0.0933903
-29.3768,1,0.22685,1,3,0,29.546,-0.0134344
-29.3768,0.419364,0.387109,1,1,0,29.7174,-0.0134344
-29.822,0.937094,0.152486,1,3,0,30.1182,0.154301
-29.822,0.758918,0.221298,1,1,0,30.6739,0.154301
-30.5228,0.862387,0.205512,1,1,0,30.5271,0.279714
-35.7211,0.206427,0.246321,1,1,0,35.7278,0.735585
-36.1722,0.992059,0.0594392,1,1,0,36.1725,0.763358
-35.3528,1,0.0981083,1,1,0,36.1744,0.712167
-32.1665,0.994805,0.163888,3,7,0,35.2078,-0.592517
-34.9096,0.790652,0.26846,2,3,0,35.6308,-0.807463
-30.0171,1,0.269073,2,3,0,33.1565,-0.319861
-30.0171,6.38516e-05,0.441665,1,1,0,31.5857,-0.319861
-29.6973,0.995476,0.0692794,2,5,0,30.3815,-0.247729
-29.5052,0.891377,0.112767,2,5,0,32.884,0.0611075
-29.5285,0.997604,0.143375,1,1,0,29.5365,0.0702216
-29.4601,1,0.231906,1,1,0,29.5267,0.0412531
-29.4371,1,0.374827,1,1,0,29.5076,0.029493
-29.4371,0.00353197,0.602137,1,1,0,30.3336,0.029493
-29.7953,0.967147,0.101782,2,5,0,30.5177,-0.272477
-29.4826,0.97643,0.152203,3,7,0,30.3579,-0.176041
-29.355,1,0.231198,1,3,0,29.4625,-0.0764808
-29.6078,0.842546,0.368109,1,1,0,29.6264,-0.2218
-29.5797,1,0.412186,1,3,0,29.5884,0.0883206
-29.9175,0.16311,0.650368,1,3,1,30.3677,-0.299758
-30.5591,0.970738,0.165397,3,7,0,30.5958,0.284985
-29.802,1,0.244926,1,1,0,30.3763,0.149614
-29.3534,1,0.38449,1,1,0,29.5007,-0.0689016
-29.3531,1,0.600482,1,1,0,29.3534,-0.0654256
-29.3531,5.45169e-10,0.933108,1,1,0,29.6544,-0.0654256
-29.517,0.966102,0.174163,2,3,0,29.6723,0.06582
-29.3961,1,0.252463,2,3,0,29.4814,0.00340136
-29.3961,0.992225,0.391252,1,3,0,29.4022,0.00340136
-29.3961,0.0602198,0.593781,1,1,0,29.4768,0.00340136
-30.1459,0.968388,0.130365,3,7,0,30.2899,0.219298
-29.7527,1,0.188601,1,1,0,30.0808,0.137651
-31.2121,0.541262,0.289963,1,1,0,31.3148,0.368849
-29.4596,0.970421,0.174271,2,3,0,31.5839,0.0410069
-29.3653,1,0.251293,1,3,0,29.4299,-0.0270981
-30.8795,0.328841,0.383189,1,1,0,30.9541,-0.452825
-31.3713,0.945259,0.15126,1,1,0,31.4141,-0.511367
-30.0827,1,0.206386,2,3,0,31.0985,-0.332284
-29.3565,1,0.312992,1,1,0,29.7277,-0.0808866
-29.4967,0.8549,0.47272,1,1,0,29.5342,0.0576338
-29.9892,0.494825,0.534415,1,1,0,30.2018,-0.314381
-29.4896,1,0.298015,2,3,0,29.8115,-0.179067
-29.3851,1,0.447488,1,1,0,29.3941,-0.0055299
-29.3851,0.141422,0.669345,1,1,0,29.3971,-0.0055299
-29.3898,0.999157,0.189881,1,1,0,29.3943,-0.00154788
-29.3577,0.988796,0.283591,2,3,0,29.4251,-0.0838451
-29.369,0.990353,0.413692,1,1,0,29.3763,-0.102213
-29.8919,0.386046,0.60318,1,1,0,30.3428,0.169875
-29.3551,0.650026,0.278467,2,3,0,31.2836,-0.0476557
-29.439,0.982335,0.213111,1,3,0,29.4532,0.0304743
-29.6047,0.92557,0.305388,1,1,0,29.6409,0.0964057
-29.7106,0.92174,0.392237,1,1,0,29.9313,0.126844
-29.3999,1,0.499092,1,1,0,29.4151,-0.13073
-29.3698,1,0.732816,1,1,0,29.427,-0.103222
-29.3698,0.000238363,1.07244,1,1,0,29.6576,-0.103222
-29.9863,0.841884,0.248336,1,3,0,30.1392,0.189363
-29.3682,0.987206,0.272315,1,3,0,29.8299,-0.101262
-29.3682,0.403537,0.389018,1,1,0,29.8167,-0.101262
-29.6579,0.704716,3.06769,1,1,0,29.7477,0.112355
-29.6579,0,25.7972,0,1,1,30.6325,0.112355
-29.6579,0.0420134,3.71844,1,3,0,29.661,0.112355
-30.6678,0.989265,0.37458,3,11,0,30.9148,-0.424728
-30.2841,0.993312,0.467965,3,9,0,31.3429,0.242837
-30.3317,0.997059,0.694221,1,1,0,30.3705,0.250538
-30.1438,0.998051,1.1459,3,7,0,30.3722,-0.343372
-29.9687,0.680353,2.00999,2,3,0,30.9571,0.185844
-30.1534,0.958051,1.3442,1,1,0,30.2537,0.220625
-29.7593,1,2.181,2,3,0,29.9728,-0.263751
-30.1109,0.470022,4.0901,1,1,0,31.5419,-0.33745
-29.6987,1,1.44565,2,3,0,30.032,-0.248118
-29.6987,0.00036207,2.73899,1,1,0,32.829,-0.248118
-29.3654,0.999056,0.225642,3,15,0,30.204,-0.0269352
-29.4434,0.994543,0.431207,2,7,0,29.8099,-0.157289
-29.4613,0.998494,0.809365,1,1,0,29.4635,-0.166286
-30.4588,0.794115,1.52871,1,3,0,30.4658,-0.394675
-29.6391,0.908033,1.53518,1,3,0,30.9568,0.106893
-29.6391,0.507229,2.17988,2,3,0,30.2939,0.106893
-29.4574,0.999431,0.92347,2,3,0,29.6587,0.0399448
-29.8858,0.860549,1.72249,2,3,0,30.1892,-0.292987
-29.4688,1,2.11036,1,1,0,29.7339,-0.169789
-29.4688,1.14979e-06,3.8798,1,1,0,31.1986,-0.169789
-29.7098,0.997761,0.386019,3,11,0,29.727,0.126627
-29.3673,0.994812,0.708488,2,5,0,29.9228,-0.100025
-29.7296,0.93216,1.27655,1,3,0,29.797,-0.256251
-30.256,0.80339,1.90722,2,3,0,30.6118,-0.362646
-29.4848,0.999509,1.97143,2,3,0,29.9395,-0.177001
-29.4848,0.014018,3.51689,1,1,0,29.6093,-0.177001
-32.5204,0.951412,0.408678,3,11,0,33.4905,-0.624876
-29.4747,0.991412,0.641345,2,5,0,33.1237,-0.172536
-29.5266,0.991773,1.11365,1,1,0,29.5332,-0.19396
-31.3635,0.419928,1.9182,1,1,0,31.4241,-0.510496
-29.353,1,0.710606,2,7,0,31.2341,-0.0641149
-29.4747,0.9721,1.24444,1,3,0,29.5334,0.0480543
-29.5287,0.972459,2.00706,1,1,0,29.5924,0.0702867
-29.5287,0.0140726,3.21556,1,1,0,29.7764,0.0702867
-29.6351,0.996352,0.427945,1,3,0,29.7157,0.1057
-29.6166,0.994142,0.732291,2,5,0,29.8683,-0.224531
-29.4982,1,1.23576,1,1,0,29.5994,-0.182705
-30.2027,0.283846,2.09968,2,3,0,31.8433,0.229198
-29.6075,0.982847,0.586039,1,3,0,30.8167,0.0972642
-29.3657,0.962848,0.951662,2,5,0,30.1163,-0.0978001
-29.402,0.940484,1.46027,2,3,0,29.7149,0.00777024
-30.5346,0.687947,2.1077,1,3,0,30.5366,-0.405876
-29.7927,1,1.63434,2,3,0,30.361,0.147419
-29.7685,1,2.70805,1,1,0,30.1718,0.141575
-29.7685,3.57872e-27,4.45546,1,1,0,30.2828,0.141575
-29.7357,1,0.667713,1,1,0,29.7766,0.133365
-29.9559,0.956977,1.10137,2,3,0,30.3234,0.183256
-29.4419,0.90255,0.815173,1,3,0,31.0804,-0.156474
-29.4419,0,9.82259,0,1,1,29.5045,-0.156474
-29.4756,0.992973,1.57511,2,3,0,29.4944,0.0485008
-29.4756,0.172574,2.12539,1,1,0,29.7281,0.0485008
-30.3704,0.978902,0.321172,3,11,0,31.0485,0.256665
-29.365,0.99915,0.475652,3,7,0,30.4445,-0.0275879
-29.3602,1,0.81062,1,1,0,29.3644,-0.035307
-29.3577,0.610734,1.45396,2,3,0,30.3468,-0.0406315
-30.0677,0.85572,0.788867,1,3,0,30.8966,-0.329497
-30.6039,0.901616,0.930072,1,1,0,30.6366,-0.415818
-32.5651,0.488728,1.27868,1,1,0,32.841,-0.628831
-31.9337,0.993667,0.479372,2,3,0,32.9294,-0.570098
-29.5828,0.973768,0.88971,3,7,0,31.9851,-0.213784
-33.2706,0.428599,1.5492,2,3,0,33.2722,-0.687977
-32.8733,1,0.491059,1,1,0,33.3055,-0.655394
-34.733,0.698893,0.928859,1,1,0,34.9963,-0.795524
-34.913,0.993667,0.690838,2,3,0,35.4182,-0.807691
-29.353,0.99797,1.27113,1,3,0,33.2118,-0.0601854
-29.382,0.964867,2.34964,1,1,0,29.3954,-0.00833172
-29.382,0.00178873,3.89563,1,1,0,29.7936,-0.00833172
-29.4117,0.997772,0.362809,3,7,0,29.5144,0.01441
-29.3547,0.99665,0.668212,1,3,0,29.4647,-0.0492311
-29.3926,0.989404,1.21467,2,3,0,29.4128,-0.125115
-29.3926,0.0662931,2.14082,1,1,0,30.2276,-0.125115
-29.3843,0.999964,0.261386,1,3,0,29.3967,-0.118124
-29.5264,0.994193,0.476611,2,5,0,29.5949,0.0694342
-29.6298,0.983594,0.846415,1,1,0,29.6352,0.104119
-29.3695,1,1.44507,1,1,0,29.5131,-0.0215548
-29.3695,0.261469,2.5594,1,1,0,29.4578,-0.0215548
-29.5463,0.952832,0.584078,2,5,0,30.3712,-0.201228
-30.1967,0.932247,0.907365,2,7,0,30.2523,0.228166
-29.8076,1,1.32328,2,3,0,30.1273,-0.275387
-29.3734,1,2.30194,1,1,0,29.4219,-0.017052
-29.5652,0.171137,3.96849,1,3,0,30.0592,-0.207852
-29.6515,0.99637,0.753826,2,3,0,29.657,-0.234947
-29.6515,0.767893,1.28744,1,1,0,30.1558,-0.234947
-29.3532,0.998849,1.20131,1,3,0,29.5889,-0.0578911
-29.378,0.977171,2.04011,1,1,0,29.384,-0.0121955
-29.4255,0.894081,3.25021,1,1,0,29.5679,0.0229071
-29.4255,4.20668e-19,4.16002,1,1,0,29.5727,0.0229071
-29.4872,0.993228,0.552511,2,3,0,29.5574,0.0536017
-29.354,0.992297,0.915681,1,3,0,29.5536,-0.0724618
-29.354,0.951439,1.50273,1,1,0,29.4036,-0.0724618
-29.354,0.0352476,2.21287,1,1,0,30.085,-0.0724618
-29.432,0.996958,0.341239,2,5,0,29.5303,-0.151065
-29.5225,0.994824,0.564265,2,5,0,29.5859,0.067944
-29.4062,0.971162,0.92163,1,3,0,29.8121,-0.135143
-30.0339,0.800411,1.41228,2,3,0,30.1868,-0.323092
-30.0339,0.121827,1.43073,1,1,0,32.7502,-0.323092
-29.3621,0.997628,0.289594,3,15,0,30.4163,-0.0923404
-29.3626,0.999972,0.471821,1,1,0,29.3629,-0.0932455
-29.6225,0.938496,0.767891,1,3,0,30.061,0.101897
-29.4948,1,1.07625,1,1,0,29.6048,0.0568329
-29.3607,1,1.73114,1,1,0,29.4223,-0.0345125
-29.3607,0.0248286,2.76751,1,1,0,29.593,-0.0345125
-29.525,0.982472,0.47516,2,7,0,29.9285,0.068893
-29.3677,0.96358,0.731554,3,7,0,30.177,-0.100512
-29.4201,0.990624,1.07352,1,3,0,29.4202,-0.144145
-29.4201,0.298012,1.66579,1,1,0,30.1661,-0.144145
-29.4044,0.850615,0.550044,3,7,0,34.7062,0.00949633
-29.831,0.979101,0.62522,2,7,0,29.8316,0.156364
-30.1535,0.979397,0.941332,2,3,0,30.1822,0.22064
-29.9002,1,1.41132,1,1,0,30.2717,0.171635
-29.9002,0.280538,2.20246,1,1,0,29.9467,0.171635
-30.2776,0.98957,0.721728,3,7,0,30.2776,0.241774
-30.1803,0.772509,1.09984,2,3,0,32.5988,0.225344
-29.653,1,1.04875,1,1,0,30.0582,0.110951
-29.6995,0.991015,1.62283,2,3,0,29.734,0.123879
-29.4551,1,2.45199,1,1,0,29.4555,-0.163233
-29.4551,0.00931142,3.75845,1,3,1,29.4821,-0.163233
-29.3572,0.996624,0.722036,1,3,0,29.5133,-0.0827997
-29.353,0.970315,1.10108,2,3,0,29.526,-0.0633701
-29.4701,0.936577,1.58297,1,1,0,29.4707,0.0459755
-29.7853,0.729962,2.11495,1,1,0,30.0346,0.145642
-29.4088,1,1.84511,1,1,0,29.5028,-0.136897
-29.4088,0.000567462,2.79456,1,1,0,29.7298,-0.136897
-29.4244,0.987905,0.555618,3,7,0,29.8361,0.0222722
-30.1748,0.842814,0.8227,3,7,0,31.2974,0.224375
-30.351,0.968165,0.906794,1,1,0,30.4535,0.253611
-30.2761,1,1.28254,1,1,0,30.6528,0.241529
-29.4113,1,1.92587,1,1,0,29.7894,0.0141011
-29.3598,1,2.88045,1,1,0,29.3888,-0.0362157
-29.3598,2.16344e-35,4.29148,1,1,0,30.8801,-0.0362157
-29.5396,0.895748,0.897885,2,3,0,30.2568,0.0743513
-29.5606,0.994418,1.09347,1,1,0,29.6057,0.0818192
-29.5606,0.182813,1.60973,1,1,0,31.0313,0.0818192
-29.4069,0.995367,0.492204,1,3,0,29.6924,0.0111824
-29.4062,0.98932,0.725929,2,3,0,29.5504,0.0107147
-29.633,0.92207,1.05454,1,3,0,29.8819,-0.229529
-29.359,0.995618,1.34304,1,3,0,29.5429,-0.0376934
-29.359,0.600923,1.96232,1,1,0,29.5088,-0.0376934
-29.7548,0.570169,1.35576,2,3,0,31.0159,-0.262634
-29.6688,1,0.886893,1,1,0,29.7721,-0.239896
-29.6257,0.826924,1.30227,2,3,0,30.5662,-0.227329
-29.3546,0.994201,1.38017,2,3,0,29.5352,-0.0496375
-29.3741,0.982794,1.99437,1,1,0,29.3807,-0.0162689
-29.3741,0.0363168,2.8129,1,1,0,29.5183,-0.0162689
-29.6911,0.956157,0.69268,1,3,0,29.9177,0.121621
-29.5124,1,0.931794,1,1,0,29.6589,0.0640211
-30.4755,0.810475,1.35453,2,3,0,30.5019,0.27274
-30.0277,1,1.39076,1,1,0,30.5444,0.197473
-30.0277,0,20.0069,0,1,1,30.0802,0.197473
-30.0277,1.16351e-06,3.38118,1,3,1,30.1158,0.197473
-30.2026,0.994344,0.333494,2,3,0,30.3196,0.229181
-30.2806,0.998872,0.44384,2,3,0,30.2909,0.242268
-30.5568,0.971302,0.691281,1,1,0,30.5793,0.284659
-29.5472,1,1.07714,1,3,0,30.3073,0.0771089
-30.7326,0.379904,1.92401,1,1,0,30.7607,-0.433559
-29.946,0.986968,0.504131,2,7,0,31.5203,0.181226
-29.53,0.883477,0.895354,1,3,0,31.0651,-0.195237
-29.7139,0.946749,1.16141,1,1,0,29.7404,-0.252161
-29.3632,1,1.85148,1,1,0,29.4629,-0.0302512
-29.3996,0.906541,3.49694,1,1,0,29.5017,0.00602891
-29.3996,0.0112693,4.91369,1,3,1,29.4738,0.00602891
-29.5064,0.986384,0.422501,3,7,0,30.0374,0.0615907
-29.5474,0.916925,0.769479,1,3,0,30.5324,-0.2016
-30.6264,0.800818,1.12499,1,3,0,30.6294,-0.418979
-29.4492,1,1.14899,2,3,0,30.5055,0.0358319
-29.4492,0.365834,2.14754,1,1,0,29.5768,0.0358319
-29.4967,0.98438,0.591053,3,7,0,29.9554,0.0576474
-29.4079,1,1.05109,1,1,0,29.4767,0.0118457
-29.353,1,1.94006,1,1,0,29.3702,-0.0599838
-29.4177,0.835824,3.54547,1,1,0,29.5398,0.0182152
-29.4177,3.47954e-09,3.98057,1,1,0,29.4695,0.0182152
-29.3623,0.999425,0.401199,2,7,0,29.4642,-0.0927518
-29.4194,0.981507,0.731081,1,3,0,29.6022,0.0192649
-29.6941,0.909178,1.25364,1,1,0,29.6986,0.122425
-31.3133,0.615428,1.7387,1,3,0,31.3185,-0.50487
-29.4674,0.99803,1.05831,1,3,0,30.996,-0.169135
-29.4674,0.196825,1.86857,1,1,0,30.0236,-0.169135
-29.357,0.999225,0.364233,2,7,0,29.5585,-0.0822873
-29.8441,0.897939,0.644828,1,3,0,30.9456,0.159322
-29.3713,1,0.860883,2,3,0,29.8009,-0.0194979
-29.3703,0.952185,1.50253,2,3,0,29.455,-0.103878
-30.0403,0.460884,2.2896,1,1,0,30.238,0.199876
-30.865,0.847939,0.952231,1,1,0,30.8754,0.326532
-29.9937,1,1.10207,1,1,0,30.6808,0.190841
-29.3653,1,1.88625,1,1,0,29.5385,-0.0973671
-29.3653,0.00548459,3.20161,1,1,0,29.5065,-0.0973671
-29.3549,0.999565,0.427251,2,5,0,29.386,-0.0761223
-29.5705,0.951793,0.726624,1,3,0,29.917,0.0852275
-29.9427,0.90751,1.08734,1,1,0,29.9521,0.180552
-29.5387,0.427099,1.44836,2,3,0,32.3712,-0.198467
-29.5014,1,0.585142,2,3,0,29.5371,-0.184018
-29.3929,0.969319,0.978409,2,3,0,29.7861,0.000943004
-29.3918,0.797364,1.50684,2,3,0,29.7729,-0.1245
-29.3613,0.353663,1.52074,2,3,0,32.7339,-0.033373
-29.9562,0.97581,0.527744,2,7,0,29.9758,-0.307771
-30.1153,0.992704,0.8214,3,7,0,30.1602,-0.338261
-29.5006,0.95401,1.32266,2,3,0,30.3705,0.0592272
-29.8108,0.774665,1.93165,1,1,0,29.8117,-0.276134
-29.3674,1,1.84429,1,1,0,29.5482,-0.100139
-29.5075,0.760535,2.97583,1,1,0,29.7115,-0.186501
-29.5075,0.308051,2.74359,1,1,0,29.5076,-0.186501
-29.4855,0.999102,0.895757,3,7,0,29.5207,-0.177295
-29.6221,0.969145,1.43556,2,3,0,29.6773,-0.226229
-29.5609,1,2.13675,1,1,0,29.5617,0.0819251
-29.5609,2.73763e-06,3.39253,1,1,0,29.5794,0.0819251
-30.2197,0.940241,0.570206,1,3,0,30.6263,0.232105
-29.3539,1,0.794334,2,5,0,30.0993,-0.052444
-29.6612,0.918731,1.25792,1,3,0,29.6894,-0.237735
-29.9136,0.919754,1.65675,2,3,0,29.9511,0.174487
-29.403,1,2.17975,1,1,0,29.6385,0.00844852
-29.403,0.0104173,3.4036,1,1,0,29.4216,0.00844852
-29.8599,0.978158,0.622304,2,7,0,29.8655,-0.28732
-29.4754,0.914662,0.928923,1,3,0,30.6084,0.0483989
-30.3359,0.81419,1.20508,1,3,0,30.3359,0.25121
-29.7747,1,1.25893,2,3,0,30.1919,-0.267518
-29.7747,0.037438,1.94704,1,1,0,30.5879,-0.267518
-30.3091,0.968339,0.395879,2,7,0,31.6797,0.246904
-29.5931,0.986394,0.573827,1,3,0,30.6685,0.0926943
-29.6414,0.995334,0.860121,3,7,0,29.6769,-0.23201
-29.6513,0.996282,1.30764,1,1,0,29.7589,-0.234892
-29.6513,0.00231133,1.98308,1,1,0,32.4255,-0.234892
-29.6358,0.999598,0.390978,2,3,0,29.6857,-0.230357
-30.0203,0.979489,0.59802,2,3,0,30.0605,-0.320485
-30.5404,0.916039,0.874317,1,1,0,30.5537,-0.406731
-29.9452,1,1.12034,1,1,0,30.4481,-0.305525
-29.7044,0.968102,1.69483,1,3,0,29.8518,0.125181
-29.7661,0.355571,2.39574,1,3,0,29.7964,-0.26541
-29.3718,0.972924,0.998905,1,3,0,29.9598,-0.0188656
-29.5565,0.920699,1.42428,1,1,0,29.561,0.0803847
-29.5565,0.847785,1.82607,1,3,0,29.7402,0.0803847
-29.8996,0.733262,2.02468,1,1,0,29.9055,-0.295959
-29.5645,1,1.79377,2,3,0,29.662,0.0831746
-29.5645,1.58947e-05,2.6699,1,1,0,30.0264,0.0831746
-29.4022,0.996369,0.573545,1,3,0,29.6537,0.00794596
-29.4171,0.997641,0.849006,1,1,0,29.4209,0.01783
-29.4262,0.998944,1.25528,2,3,0,29.4472,0.0233389
-29.4262,0.0302562,1.85395,1,1,0,30.7789,0.0233389
-29.9688,0.9599,0.434226,2,7,0,31.1277,-0.310305
-30.5619,0.899764,0.596406,2,5,0,32.3082,0.285382
-29.8012,0.963417,0.729484,3,7,0,31.5084,-0.273883
-29.7542,0.938092,1.00339,2,3,0,30.5109,-0.262472
-29.4163,1,1.31282,1,1,0,29.6323,-0.1418
-29.4163,0.268751,1.92237,1,1,0,29.812,-0.1418
-29.3562,0.998783,0.726028,3,7,0,29.4477,-0.0801609
-30.0091,0.894728,1.0599,2,3,0,30.2138,-0.318296
-32.3413,0.433622,1.2745,1,1,0,32.4127,-0.608739
-30.383,0.99707,0.659383,3,7,0,32.5561,0.258631
-29.8083,0.834517,0.955381,1,3,0,32.3052,-0.27556
-30.0743,0.877061,1.02814,2,3,0,31.0928,-0.330725
-29.7058,1,1.19391,2,3,0,30.0202,-0.250004
-29.9089,0.952782,1.72688,2,3,0,29.9089,0.173489
-29.6874,1,2.28861,1,1,0,30.1765,0.120595
-29.6874,2.80957e-26,3.29193,1,1,0,30.5126,0.120595
-29.5488,0.924296,0.800133,3,7,0,30.761,0.0776872
-30.9271,0.870188,1.00792,2,3,0,30.9292,-0.458874
-29.4159,1,1.15215,1,3,0,30.5465,-0.1415
-29.4159,0.985817,1.65216,1,1,0,29.4654,-0.1415
-29.4159,0.0596502,2.30477,1,1,0,29.7411,-0.1415
-29.4194,0.999955,0.639213,3,7,0,29.4237,-0.143687
-29.417,1,0.914758,1,1,0,29.43,-0.142186
-29.3644,1,1.30565,1,1,0,29.3985,-0.0960173
-29.3531,1,1.85863,1,1,0,29.3572,-0.0655038
-29.3531,0.0855234,2.63891,1,1,0,29.6226,-0.0655038
-30.0252,0.938103,0.782667,2,5,0,30.0287,0.196978
-29.9854,1,1.00058,1,1,0,30.1453,0.189191
-29.6442,1,1.41831,1,1,0,29.9481,0.108374
-29.6442,0.794731,2.00539,1,1,0,30.023,0.108374
-29.6442,0.00725557,2.0013,1,1,0,31.9203,0.108374
-29.7082,0.98703,0.532203,2,3,0,29.9498,0.126206
-29.3547,0.978092,0.736121,1,3,0,30.0218,-0.0492291
-29.4404,0.989418,1.00082,2,3,0,29.4449,-0.155704
-29.3776,1,1.38358,1,1,0,29.4212,-0.111824
-29.3776,0.0407899,1.9422,1,1,0,30.6669,-0.111824
-29.4661,0.995357,0.558359,3,7,0,29.5492,0.0441146
-30.2592,0.932729,0.778388,3,7,0,30.5301,0.23874
-29.5513,0.999929,0.977014,2,7,0,30.1255,-0.203018
-30.6503,0.416838,1.36656,2,3,0,32.547,0.297874
-29.5207,1,0.737756,3,7,0,30.5575,-0.191708
-29.456,0.947064,1.03065,2,3,0,29.9764,0.0392592
-29.8808,0.853557,1.3187,2,3,0,30.2016,-0.291916
-30.1434,0.949364,1.44869,2,3,0,30.3791,-0.343298
-30.1434,0.000737455,1.85536,1,1,0,32.6276,-0.343298
-30.377,0.988119,0.518722,2,3,0,30.5238,-0.382137
-30.1054,1,0.707928,1,1,0,30.3611,-0.336456
-30.7367,0.874194,0.982639,1,1,0,30.7801,-0.434115
-29.8024,1,1.1147,2,3,0,30.4814,0.149724
-29.8024,0.35717,1.54182,1,1,0,31.0018,0.149724
-29.4946,0.99828,0.771949,3,7,0,29.8687,-0.181207
-29.3675,0.991296,1.06387,1,3,0,29.5584,-0.0241542
-29.3675,0.522889,1.44734,1,3,0,30.7453,-0.0241542
-29.3995,0.99617,0.945016,2,7,0,29.4029,-0.13039
-29.4266,0.990048,1.29344,1,1,0,29.4407,-0.147989
-29.5555,0.848481,1.75021,2,3,0,29.6237,-0.204502
-29.5555,0.230887,1.89844,1,1,0,30.4602,-0.204502
-29.3945,0.957945,0.792911,1,3,0,30.0377,0.00220251
-29.6621,0.947374,1.01984,2,3,0,29.8374,0.11356
-29.6621,0.593586,1.28866,1,1,0,30.5929,0.11356
-29.4626,0.934972,0.946055,2,7,0,30.1871,-0.166882
-29.383,0.984662,1.17162,2,3,0,29.5477,-0.00747534
-29.6888,0.84806,1.56299,1,1,0,29.7109,0.120994
-29.845,0.968696,1.69184,2,3,0,29.8496,0.159547
-29.5743,1,2.19708,1,1,0,29.5811,-0.210963
-29.5743,0.0141587,2.98674,1,1,0,29.5777,-0.210963
-29.3664,0.875266,0.919409,2,3,0,30.7118,-0.0988056
-30.3135,0.857923,1.03722,2,3,0,30.607,-0.372064
-29.3685,1,1.13936,1,3,0,30.1185,-0.101644
-29.3713,0.99952,1.5463,2,3,0,29.375,-0.0194731
-29.3713,0.0875426,2.09351,1,1,0,29.9277,-0.0194731
-29.8918,0.922584,0.731048,1,3,0,30.2763,0.169852
-30.1993,0.94843,0.88355,1,1,0,30.2242,0.228627
-29.836,0.845651,1.10822,2,3,0,31.7743,-0.281948
-29.5374,1,1.19338,1,1,0,29.7655,-0.197969
-29.5374,0.400855,1.61122,1,3,0,31.2988,-0.197969
