# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=100506829
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.3961,0.999629,0.0702948,1,3,0,29.4014,-0.127863
-29.72,0.989208,0.120398,3,7,0,29.7769,-0.253759
-29.3953,1,0.199311,2,7,0,29.6569,0.00281881
-29.6509,0.865326,0.33636,1,1,0,29.685,0.110333
-29.6593,0.997716,0.404641,1,3,0,29.6706,-0.237191
-29.6593,1.85049e-19,0.670503,1,1,0,30.342,-0.237191
-29.3878,0.941494,0.0984105,2,5,0,32.0776,-0.00322373
-30.1021,0.899494,0.142808,1,3,0,30.7204,0.21141
-29.3692,0.942272,0.186469,1,3,0,30.6621,-0.102433
-29.5816,0.79123,0.268482,2,3,0,30.2103,-0.213385
-29.4659,1,0.269425,2,3,0,29.551,0.044025
-29.354,1,0.44074,1,1,0,29.3884,-0.0522352
-29.354,1.06614e-07,0.716282,1,1,0,29.9014,-0.0522352
-29.8246,0.9742,0.114683,2,5,0,30.0071,-0.279331
-29.4215,0.92801,0.176042,1,3,0,30.6346,0.0205359
-29.4104,1,0.24185,1,1,0,29.433,0.0135506
-29.3858,1,0.389582,1,1,0,29.4224,-0.00498419
-29.6489,0.599219,0.6238,1,1,0,29.8979,-0.234186
-29.6489,0.537624,0.404649,1,1,0,29.7897,-0.234186
-29.6489,0.424951,0.23003,1,3,0,32.7929,-0.234186
-29.754,0.988548,0.102585,2,5,0,30.1785,0.13798
-29.3895,0.982037,0.159579,3,7,0,30.1178,-0.00184392
-29.363,0.895103,0.243436,2,3,0,29.971,-0.0305686
-29.4016,0.988899,0.30586,2,3,0,29.4056,0.00751344
-29.3534,1,0.469414,1,1,0,29.3621,-0.068963
-29.3534,0.373127,0.734191,1,1,0,29.3987,-0.068963
-29.3547,0.997513,0.299097,2,3,0,29.3592,-0.0491965
-29.3547,0.0927049,0.464114,1,1,0,29.9005,-0.0491965
-29.3975,0.990647,0.105789,2,5,0,29.6309,-0.128948
-29.581,0.929152,0.16191,1,3,0,30.186,0.0887494
-30.0705,0.809546,0.216875,1,3,0,30.9816,-0.330026
-29.5945,1,0.225777,2,3,0,29.9549,-0.217582
-29.5945,0.335749,0.348423,1,1,0,30.5622,-0.217582
-30.2112,0.958588,0.136334,3,7,0,30.7736,-0.355108
-29.9466,1,0.192884,2,3,0,30.2099,-0.305797
-29.6988,1,0.295836,2,3,0,30.0701,0.123693
-29.817,0.886339,0.451737,1,1,0,30.2294,0.153133
-29.817,0.0303942,0.546093,1,1,0,29.8346,0.153133
-30.4333,0.97533,0.118209,3,7,0,30.9122,0.266371
-30.0428,1,0.171482,1,1,0,30.3918,0.20035
-30.6513,0.813623,0.260293,1,1,0,30.8098,0.298013
-29.849,1,0.272154,2,3,0,30.5546,-0.284877
-29.849,0.445836,0.410475,1,1,0,30.004,-0.284877
-29.3603,0.992695,0.208212,1,3,0,29.8561,-0.0892756
-29.3603,0.901831,0.308741,1,1,0,29.4758,-0.0892756
-29.7294,0.763435,0.38235,1,1,0,29.7761,-0.256188
-29.5182,1,0.361675,1,1,0,29.7269,-0.190743
-29.5182,0.00474804,0.539454,1,1,0,30.8045,-0.190743
-29.3757,0.99637,0.119261,2,5,0,29.6481,-0.0145461
-29.357,0.94813,0.176879,3,7,0,29.8778,-0.0821866
-29.3704,0.998505,0.23853,2,3,0,29.3708,-0.0205226
-29.3704,0.789134,0.352822,1,1,0,29.5141,-0.0205226
-31.62,0.250384,0.350783,1,1,0,31.639,-0.538235
-32.0397,0.966616,0.12717,1,1,0,32.0933,-0.580427
-30.9676,0.999129,0.176792,3,7,0,31.9053,-0.46394
-29.4446,0.944864,0.260314,1,3,0,30.825,0.0334665
-29.3531,1,0.345552,1,1,0,29.3909,-0.0661553
-29.3531,6.71971e-05,0.506466,1,1,0,30.7913,-0.0661553
-29.4263,0.987562,0.118322,1,3,0,29.5995,-0.147799
-29.4355,0.998665,0.169724,1,1,0,29.4431,-0.153052
-29.4355,0.015206,3.96269,1,1,0,30.0174,-0.153052
-29.4355,0,9.51252,1,2,1,29.7304,-0.153052
-29.3531,0.954053,0.945645,2,3,0,29.811,-0.0585954
-29.3531,0.933337,0.875484,1,3,0,29.8334,-0.0585954
-29.3924,0.995141,0.973011,2,3,0,29.3949,-0.12498
-29.3828,1,1.48171,1,1,0,29.4021,-0.116848
-29.584,0.756807,2.50153,1,1,0,29.7731,-0.214163
-29.584,0.439196,2.0889,1,1,0,30.1573,-0.214163
-29.8178,0.98579,0.653332,2,5,0,29.8938,0.153311
-29.8178,0.913459,1.15164,1,1,0,30.1221,0.153311
-29.8178,0.447365,1.6406,1,3,0,31.0685,0.153311
-29.4265,0.995234,0.540538,3,7,0,30.0872,-0.147926
-29.3962,1,1.01264,1,1,0,29.4236,-0.127976
-29.3596,1,1.92673,1,1,0,29.3802,-0.0878876
-29.3596,0.0042386,3.65478,1,1,0,29.6216,-0.0878876
-29.413,0.999314,0.315212,3,9,0,29.4231,0.015211
-29.4107,1,0.601849,2,3,0,29.4165,0.0137465
-29.5737,0.953903,1.14347,1,1,0,29.5753,0.0863217
-29.581,0.994376,1.87381,1,1,0,29.7546,0.0887426
-29.7001,0.243787,3.44452,1,3,1,30.0918,-0.248484
-30.517,0.952291,0.669354,2,5,0,30.5654,0.278874
-29.4209,1,1.08646,1,3,0,30.2925,0.0201682
-29.4209,0.282835,2.013,1,1,0,29.9842,0.0201682
-30.5862,0.959758,0.459236,2,7,0,30.9225,0.288862
-29.4924,0.918333,0.755967,2,3,0,31.7781,0.0558095
-30.6193,0.740712,1.09653,2,3,0,31.7073,0.293536
-29.3622,1,0.955784,2,3,0,30.521,-0.031929
-30.2193,0.566647,1.73006,1,1,0,30.2355,-0.356484
-31.4393,0.792661,0.927485,1,1,0,31.4411,-0.518874
-30.2791,1,0.937978,1,1,0,31.2217,-0.366459
-29.5212,1,1.67345,1,1,0,29.9749,-0.191881
-29.4623,0.339629,2.95717,1,3,0,29.4999,0.0423184
-30.6541,0.88957,0.874036,2,7,0,30.6843,-0.422846
-29.4024,0.958337,1.14525,1,3,0,30.713,0.00803558
-29.3821,1,1.79274,1,1,0,29.4126,-0.00823964
-29.3821,0.329106,3.10876,1,1,0,29.386,-0.00823964
-29.8308,0.948932,0.928501,2,7,0,29.8308,-0.280752
-29.5655,1,1.40566,1,1,0,29.7949,-0.207952
-29.5655,0.0056875,2.41061,1,1,0,29.91,-0.207952
-29.6289,0.997043,0.325133,3,7,0,29.8205,-0.228294
-30.4036,0.942826,0.554915,3,7,0,31.8164,-0.386265
-29.3535,1,0.819886,2,7,0,30.2474,-0.0549531
-29.3554,0.999216,1.38875,1,1,0,29.3555,-0.0468488
-29.3554,1.93345e-14,2.32956,1,1,0,34.9706,-0.0468488
-29.5485,0.992658,0.33307,2,5,0,29.8168,0.077555
-29.8578,0.984603,0.551247,2,5,0,30.0381,-0.286839
-29.8058,0.82898,0.888277,1,3,0,31.6928,0.15052
-29.8058,0.571241,0.977782,1,3,0,32.8702,0.15052
-31.0467,0.895283,0.580622,1,3,0,31.6783,0.349225
-30.5515,1,0.74901,1,1,0,31.0126,0.283893
-29.3586,1,1.23235,1,3,0,30.3876,-0.0384694
-29.3586,1.39514e-218,17.728,1,2,1,29.4898,-0.0384694
-29.4997,0.796228,2.99605,1,1,0,29.5937,-0.183299
-29.6505,0.847818,2.46611,1,1,0,29.6666,0.110209
-29.6146,1,2.51701,1,1,0,29.9305,0.0994739
-29.6146,1.61039e-55,4.26423,1,1,0,30.4938,0.0994739
-29.3781,0.990186,0.357771,2,7,0,30.6045,-0.11233
-29.3786,0.934753,0.609823,3,7,0,31.531,-0.0115898
-29.4551,0.994234,0.904729,3,7,0,29.4629,-0.163222
-29.463,0.99871,1.64975,2,3,0,29.5073,0.0426225
-29.463,7.30194e-15,3.08394,1,1,0,33.3766,0.0426225
-29.4208,0.99569,0.246801,3,15,0,30.2596,-0.144546
-29.4111,1,0.462486,1,1,0,29.4204,-0.13845
-29.435,0.99669,0.878468,1,1,0,29.4371,-0.152755
-29.523,0.967953,1.64578,2,3,0,29.5748,-0.192583
-29.523,8.76761e-09,2.80469,1,1,0,32.9387,-0.192583
-29.3541,0.98451,0.241716,3,11,0,32.7877,-0.0726453
-29.3575,0.998622,0.437196,2,7,0,29.4238,-0.0409899
-29.6076,0.941282,0.819094,1,3,0,30.0266,-0.221748
-29.6076,0.696631,1.28007,1,3,0,30.7735,-0.221748
-29.4514,0.937053,0.958241,1,3,0,30.2239,0.0369799
-29.5158,0.612043,1.46799,2,3,0,30.9839,0.0653314
-29.6342,0.984305,0.861466,1,1,0,29.6346,0.105427
-30.2136,0.789444,1.50563,1,1,0,30.2928,0.231062
-29.3632,1,1.48697,1,3,0,29.88,-0.0302124
-30.0419,0.415546,2.68111,1,1,0,30.3279,-0.324628
-30.2504,0.969132,0.914072,1,1,0,30.2971,-0.361711
-29.7231,1,1.50274,1,1,0,30.1504,-0.254553
-29.7231,0.00369784,2.66998,1,1,0,31.6302,-0.254553
-29.353,0.991901,0.299939,3,11,0,30.8481,-0.0644375
-29.4058,0.99739,0.523261,2,7,0,29.4349,-0.134876
-29.7389,0.972583,0.918088,3,7,0,29.765,-0.25862
-29.8751,0.98228,1.49287,2,3,0,29.8831,0.166212
-29.8751,0.000173307,2.47157,1,1,0,30.8133,0.166212
-30.8476,0.992506,0.300553,4,15,0,31.3005,0.324289
-30.7359,1,0.513529,1,1,0,30.8678,0.309566
-29.4263,0.972039,0.887165,2,3,0,31.1276,0.0234073
-30.0592,0.835274,1.41347,2,3,0,30.254,-0.327894
-29.4566,1,1.57349,1,1,0,29.8204,-0.163982
-29.4566,0.31269,2.6611,1,1,0,29.9017,-0.163982
-29.3804,0.985497,0.784627,3,7,0,29.753,-0.00985753
-29.3694,1,1.27596,2,3,0,29.3802,-0.0216671
-30.6666,0.344647,2.13586,1,1,0,30.8942,0.300132
-29.6194,0.977175,0.701043,3,7,0,31.6291,-0.225415
-29.3531,0.99383,1.10589,1,3,0,29.6635,-0.0585016
-30.5417,0.498063,1.80499,1,1,0,30.5588,0.282463
-31.6196,0.860355,0.880416,1,1,0,31.6197,0.413753
-33.4719,0.698813,1.03675,1,1,0,33.5601,0.579403
-29.5141,1,0.828025,2,3,0,32.9981,0.0646763
-30.3615,0.855701,1.35544,2,3,0,30.5904,-0.379718
-30.9156,0.906153,1.56857,2,3,0,31.4072,0.332979
-30.9156,0.0613882,2.03874,1,1,0,33.7666,0.332979
-30.9169,0.999968,0.370075,1,1,0,30.9548,0.333143
-31.1131,0.957481,0.600938,2,5,0,32.6515,-0.481659
-30.9702,1,0.879548,1,1,0,31.2708,-0.464268
-29.6467,1,1.41155,2,3,0,30.5187,-0.23356
-29.6467,0.134317,2.25183,1,1,0,30.7713,-0.23356
-29.3552,0.999947,0.507627,2,7,0,29.6427,-0.0771843
-29.355,0.999569,0.81003,2,3,0,29.3609,-0.0765497
-29.4319,0.981209,1.28411,1,3,0,29.4359,-0.151044
-29.6585,0.781405,1.94371,2,3,0,29.7433,-0.236981
-29.4305,1,1.88625,1,1,0,29.5859,-0.150244
-29.4305,0.00724167,2.95351,1,1,0,29.6587,-0.150244
-29.535,0.995889,0.531168,2,3,0,29.5354,-0.197084
-29.3731,0.970986,0.825998,1,3,0,29.9529,-0.0173459
-29.3682,0.994715,1.21134,2,3,0,29.4153,-0.0232166
-29.6903,0.818105,1.86077,1,1,0,29.7188,0.121399
-29.3588,1,1.95415,1,1,0,29.4939,-0.0380356
-29.3588,0.0240516,3.01298,1,1,0,29.7936,-0.0380356
-29.3725,0.993506,0.593805,2,5,0,29.5275,-0.106368
-30.2887,0.805451,0.904683,1,3,0,31.435,0.243588
-29.8168,1,0.927792,1,1,0,30.2158,0.153083
-29.354,1,1.42274,1,3,0,29.6642,-0.0521232
-30.0589,0.549618,2.17188,1,1,0,30.1495,-0.327847
-30.4537,0.884822,1.31222,1,1,0,30.6109,-0.393908
-29.3749,1,1.57777,1,1,0,29.9711,-0.109023
-29.8624,0.605424,2.39143,1,1,0,29.9521,0.163418
-29.4299,1,1.62841,1,1,0,29.6873,0.0254423
-29.4589,0.778304,2.45738,1,3,0,29.4614,-0.165101
-29.4589,4.65388e-06,2.3719,1,1,0,31.9293,-0.165101
-29.4071,0.999523,0.487548,1,3,0,29.4813,-0.135786
-29.4308,0.997727,0.734831,2,3,0,29.4529,-0.150383
-30.2575,0.771724,1.09923,1,3,0,31.0232,0.238451
-29.6234,0.998201,1.05197,2,7,0,30.1886,-0.226629
-29.6234,0.641661,1.5663,1,1,0,30.2697,-0.226629
-30.3497,0.821547,1.16299,2,3,0,31.3109,-0.377856
-29.9251,1,1.22569,1,1,0,30.317,-0.301347
-29.3654,1,1.81974,1,1,0,29.6191,-0.0974444
-29.3654,0.0789496,2.69192,1,1,0,29.8431,-0.0974444
-29.4768,0.990915,0.685827,2,7,0,29.5411,0.0490305
-29.7062,0.732746,0.997972,2,3,0,32.2261,0.125668
-29.9811,0.961664,0.888719,1,1,0,29.9824,0.188345
-29.8921,1,1.21845,1,1,0,30.0822,0.169905
-30.1158,0.959652,1.78986,2,3,0,30.1602,-0.338347
-30.2981,0.40388,2.43054,1,3,0,30.3097,0.245125
-31.1565,0.936151,1.17308,2,3,0,31.244,0.362346
-29.3544,0.995379,1.52393,1,3,0,30.4429,-0.074156
-29.3544,0.18645,2.20283,1,1,0,29.9278,-0.074156
-29.5022,0.974737,0.720459,1,3,0,29.7064,-0.184325
-29.4453,0.957321,1.00288,1,3,0,29.91,0.0338567
-29.6285,0.754089,2.69755,1,1,0,29.945,0.10373
-29.6285,0,24.8152,0,1,1,30.5488,0.10373
-29.6285,0.0248204,3.67333,1,3,1,29.7966,0.10373
-29.6679,0.99983,0.358875,4,15,0,29.6855,0.115192
-29.353,0.996018,0.464954,2,7,0,29.8773,-0.0630816
-29.6417,0.945994,0.699045,3,7,0,30.4162,0.10766
-29.5288,1,0.990465,2,3,0,29.6316,0.070354
-29.8356,0.82011,1.74742,1,1,0,29.9856,0.157402
-29.7851,1,1.81288,2,3,0,29.8006,0.145599
-29.7851,9.74241e-22,3.36503,1,1,0,30.2212,0.145599
-29.7195,1,0.26733,2,3,0,29.7872,0.12917
-29.6272,0.994514,0.505453,2,3,0,29.8906,0.103344
-29.5084,1,0.943869,1,1,0,29.611,0.0623983
-30.7566,0.427386,1.79339,1,1,0,30.7571,-0.436778
-30.9426,0.987306,0.56959,1,1,0,30.9769,-0.460819
-29.3535,1,1.04272,2,3,0,30.8128,-0.0547822
-30.0234,0.575616,1.97339,1,1,0,30.1016,-0.321071
-29.746,1,1.0139,1,1,0,29.9941,-0.260414
-29.746,0.00852856,1.90666,1,1,0,31.3573,-0.260414
-29.5356,0.995904,0.180386,3,11,0,31.0677,-0.197311
-30.0646,0.991271,0.337085,4,15,0,30.5514,-0.328924
-32.1672,0.900259,0.615518,2,5,0,32.4941,0.468141
-32.162,1,0.85263,1,1,0,32.597,0.467649
-29.533,1,1.57032,1,1,0,30.9083,0.0719004
-29.533,5.45315e-05,2.8631,1,1,0,31.2615,0.0719004
-29.6315,0.997122,0.296858,1,3,0,29.7257,0.104637
-29.353,0.999993,0.539206,2,7,0,29.6159,-0.0639198
-31.1302,0.666605,0.977554,1,3,0,31.8979,-0.483687
-29.4309,1,0.693379,2,5,0,30.9632,-0.15047
-29.9005,0.857751,1.24219,1,1,0,29.9009,-0.29616
-29.9005,0.761635,1.49285,1,1,0,30.4505,-0.29616
-30.1228,0.971512,1.37768,2,3,0,30.3234,-0.339612
-30.1869,0.513553,2.24066,1,3,0,30.1923,0.226481
-30.4786,0.932514,1.06354,1,1,0,30.6142,0.2732
-30.347,0.583205,1.55082,2,3,0,31.8459,-0.377419
-29.5519,0.859139,0.897134,1,3,0,31.9966,0.078762
-29.6085,0.986224,1.07518,1,1,0,29.6446,0.0975924
-29.6085,0.0721494,1.78527,1,1,0,30.891,0.0975924
-29.3844,1,0.281101,4,15,0,29.6065,-0.00615967
-29.3915,0.999651,0.484544,1,1,0,29.3915,-0.00021773
-29.8528,0.878057,0.827574,2,3,0,30.6474,0.161288
-29.3553,0.985644,1.03317,1,3,0,29.9501,-0.0774038
-29.3553,0.0580283,1.68088,1,1,0,31.3621,-0.0774038
-31.0258,0.9852,0.273472,3,9,0,31.1551,-0.471116
-30.9112,0.992177,0.445466,3,7,0,31.7533,-0.456861
-30.2702,0.99627,0.732887,2,5,0,30.992,0.240566
-29.4285,0.957132,1.20914,1,3,0,30.3399,-0.149084
-30.6903,0.419603,1.80288,1,1,0,30.8735,-0.427825
-29.3647,0.924717,0.74016,1,3,0,31.8479,-0.0963924
-29.3681,0.999235,1.01955,1,1,0,29.3699,-0.101147
-29.3681,0.675446,1.66672,1,1,0,29.6431,-0.101147
-30.3088,0.551208,1.26822,2,3,0,32.1187,-0.371298
-29.7122,0.988487,0.725312,3,7,0,30.7043,0.127266
-29.4028,1,1.14776,1,3,0,29.6275,0.00831932
-29.4028,0.0959677,1.8538,1,1,0,30.4038,0.00831932
-29.3545,0.998473,0.378173,3,9,0,29.5034,-0.0743127
-29.3759,0.997079,0.609139,1,3,0,29.4014,-0.110113
-29.354,0.990907,0.972223,2,3,0,29.45,-0.0521376
-30.1128,0.689374,1.52154,1,1,0,30.1129,0.213361
-30.0716,1,1.21018,1,1,0,30.3152,0.205779
-29.9913,1,1.91922,1,1,0,30.5289,0.190369
-29.4489,0.333333,3.02688,1,3,1,29.45,-0.160143
-29.5184,0.982217,1.10473,1,1,0,29.5308,-0.190785
-32.1369,0.375784,1.67248,2,3,0,32.141,0.465278
-31.8488,1,0.679073,1,1,0,32.2528,0.437234
-32.35,0.886411,1.06586,1,1,0,32.8327,0.485094
-29.8514,1,1.30552,1,1,0,31.4832,0.16098
-31.1088,0.333424,2.03112,1,1,0,31.1319,-0.48114
-29.3535,0.996004,0.768146,3,7,0,31.1095,-0.0553531
-29.3531,1,1.1826,1,1,0,29.3534,-0.0586764
-29.8574,0.700077,1.8273,1,1,0,29.8904,0.162323
-29.8622,0.999248,1.5057,2,3,0,29.8622,-0.287812
-29.5778,1,2.30897,1,1,0,29.5808,0.0876698
-29.5778,7.8623e-19,3.53026,1,1,0,29.9472,0.0876698
-29.9852,0.971635,0.693035,3,7,0,30.3262,0.189155
-29.4073,0.994928,1.00178,1,3,0,29.9216,0.0114255
-30.1264,0.806868,1.51231,2,3,0,30.1482,0.215817
-30.0529,0.993647,1.55571,2,3,0,30.4304,-0.32672
-30.0529,0.0552987,2.32749,1,1,0,30.1637,-0.32672
-29.3759,0.990104,0.53228,2,5,0,30.5138,-0.0143688
-30.2463,0.924032,0.791672,2,3,0,30.2514,0.23659
-29.4836,1,1.02918,2,3,0,30.0753,-0.176498
-29.4828,1,1.54975,2,3,0,29.4836,0.0516917
-29.4828,0.00134797,2.32444,1,1,0,30.3277,0.0516917
-29.3777,0.995776,0.495392,1,3,0,29.6095,-0.0125413
-29.9212,0.956205,0.738002,2,3,0,29.9215,0.176088
-29.7302,1,1.01469,1,1,0,29.9205,0.131945
-30.1557,0.813591,1.51318,1,1,0,30.3334,0.221028
-29.6013,1,1.57347,1,1,0,30.005,0.0953085
-29.6013,0.0500853,2.33316,1,1,0,29.8343,0.0953085
-29.3531,0.98116,0.568508,3,7,0,30.3503,-0.0647299
-29.3531,0.999958,0.814251,1,3,0,29.3535,-0.0590614
-29.783,0.891831,1.20431,1,3,0,29.8393,-0.269532
-29.6045,0.990953,1.4497,2,3,0,29.9259,0.0963156
-29.5015,1,2.09588,1,1,0,29.6881,0.0596331
-29.5015,3.5003e-06,3.07157,1,1,0,29.7408,0.0596331
-29.6847,0.985849,0.706422,2,3,0,29.7418,0.119874
-30.0619,0.921765,1.00993,1,1,0,30.073,0.203975
-29.6568,1,1.27991,2,3,0,29.9553,-0.236475
-29.4722,1,1.86735,1,3,0,29.5228,0.0469456
-29.9197,0.497175,2.71584,1,1,0,30.1711,-0.300214
-29.991,0.987599,1.58421,2,3,0,30.0379,0.190308
-29.409,1,2.24758,1,1,0,29.4744,-0.137055
-29.409,1.80431e-06,3.2513,1,1,0,29.7019,-0.137055
-29.6237,0.919217,0.783611,1,3,0,30.3668,0.102261
-29.5619,1,0.982709,1,1,0,29.6384,0.0822738
-29.9378,0.783209,1.41983,2,3,0,30.455,-0.303994
-29.38,0.646416,1.39413,2,3,0,31.1903,-0.0103098
-29.3697,1,1.0759,1,1,0,29.3796,-0.0213625
-29.5065,0.955738,1.54715,2,3,0,29.5128,0.0616484
-29.5065,0.582367,2.05339,1,1,0,29.5954,0.0616484
-31.2715,0.669199,1.41935,2,3,0,31.2923,0.375673
-30.2784,0.807373,1.14372,1,3,0,33.2492,-0.366358
-29.5695,1,1.17205,1,1,0,30.0756,-0.209336
-29.4513,0.988466,1.6732,2,3,0,29.5433,0.0369098
-29.3629,1,2.33562,1,1,0,29.3702,-0.0936729
-29.3629,0.00730657,3.31707,1,1,0,29.7185,-0.0936729
-29.913,0.944918,0.866199,2,3,0,29.9323,-0.298816
-29.6865,1,1.12148,2,3,0,29.9014,-0.244803
-29.6865,0.303544,1.59076,1,1,0,30.9429,-0.244803
-29.7593,0.992559,0.695955,1,1,0,29.7716,-0.263754
-29.8722,0.992526,0.97408,2,3,0,29.9252,-0.290032
-29.4342,1,1.36003,1,1,0,29.7112,-0.152303
-29.4226,1,1.91821,1,1,0,29.4826,-0.145638
-29.8255,0.537171,2.69899,1,1,0,30.0471,0.155097
-29.3624,1,1.76015,1,1,0,29.5587,-0.0315175
-29.5101,0.826106,2.47144,1,1,0,29.612,0.0631021
-29.5101,0.0159251,2.60075,1,1,0,29.687,0.0631021
-30.2253,0.946576,0.724699,2,3,0,30.2628,0.23305
-29.3799,1,0.931983,2,3,0,30.0703,-0.114059
-29.814,0.769024,1.3053,2,3,0,30.4726,-0.276878
-29.3725,0.800786,1.25368,2,3,0,30.9399,-0.106426
-29.3558,0.988306,1.2679,2,3,0,29.4262,-0.0788745
-29.3558,0.228091,1.73497,1,1,0,30.2838,-0.0788745
-29.3538,1,0.697906,2,5,0,29.3556,-0.0531851
-30.2926,0.894853,0.972912,2,3,0,30.3447,-0.368684
-29.3537,0.995828,1.14411,1,3,0,30.2216,-0.054006
-29.3537,0.1606,1.57847,1,1,0,30.9941,-0.054006
-29.4353,0.986845,0.577141,1,3,0,29.6077,0.0285013
-31.4977,0.832476,0.785064,2,3,0,31.518,0.400777
-30.6911,1,0.835445,2,3,0,31.405,0.30349
-29.9541,0.832177,1.15658,2,3,0,32.2584,-0.30733
-29.8926,1,1.22822,1,1,0,30.0962,-0.294461
-29.8926,0.396859,1.69486,1,1,0,30.9369,-0.294461
-29.9049,0.99783,0.911835,1,1,0,29.996,-0.297101
-29.4452,1,1.25266,1,1,0,29.7544,-0.158226
-29.4452,0.649158,1.72335,1,1,0,29.8124,-0.158226
-29.4452,0.704904,1.3764,1,1,0,29.9747,-0.158226
-29.6921,0.91975,1.1994,1,3,0,29.9237,0.121872
-29.3599,0.992103,1.45475,2,3,0,29.585,-0.0359235
-29.3599,4.43293e-07,1.96887,1,1,0,34.9286,-0.0359235
-29.3646,0.995012,0.585009,2,5,0,29.4709,-0.0963512
-29.4106,0.995899,0.795931,2,3,0,29.4178,-0.13808
-29.4106,0.79848,1.08241,1,3,0,30.2947,-0.13808
-29.353,0.999898,1.08988,2,3,0,29.4112,-0.0625509
-29.3557,0.948238,1.48712,2,3,0,29.447,-0.0786229
-29.3557,0.119933,1.87403,1,1,0,30.3443,-0.0786229
-29.5449,0.968442,0.680501,1,3,0,29.7747,-0.200706
-29.353,0.992119,0.884621,1,3,0,29.636,-0.0645667
-29.4475,0.885033,1.18956,2,3,0,29.9701,0.0349633
-29.9462,0.771259,1.36171,2,3,0,30.476,-0.305724
-29.3549,0.773738,1.31559,2,3,0,30.9135,-0.0758982
-29.3906,0.987946,1.27592,2,3,0,29.4147,-0.000917317
-29.3589,1,1.69785,1,1,0,29.3771,-0.0379601
-29.879,0.559515,2.29614,1,1,0,30.0901,0.167079
-29.8381,1,1.62387,2,3,0,29.8569,-0.282424
-29.9483,0.893933,2.19273,1,1,0,30.4978,-0.306142
