"",".rownames","Surv.ifelse.log_density....min.species_siteside_year.log_density..na.rm...T...min.species_siteside_year.log_density..na.rm...T...log_density...log_density...min.species_siteside_year.log_density..na.rm...T...type....left..","factor.year.","factor.region.","years_mpa","fished","factor.trophic.group.","linf","vbk","mpa_applied","na_temp","na_vis","mean_temp_lag1","mean_temp_lag2","mean_temp_lag3","mean_temp_lag4",".fitted",".se.fit",".resid","observed"
"1","2", -4.889746e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  12.870,0.63000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.712594,0.4255752, 4.8228475261,-4.889746e+00
"2","3",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore", 178.900,0.07725,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.848123,0.4346192,-0.9020549001,-1.175018e+01
"3","4",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  12.870,0.63000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.712594,0.4255752,-2.0375845354,-1.175018e+01
"4","5",<-1.175018e+01,"2000","ANA", 0,1,"benthic micro-invertivore",  77.874,0.23000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.849225,0.4953431,-2.9009534833,-1.175018e+01
"5","6",  1.293784e-01,"2000","ANA", 0,0,"planktivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.007885,0.4266594, 9.1372633104, 1.293784e-01
"6","7", -2.133715e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978, 7.7136463183,-2.133715e+00
"7","8",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978,-1.9028166940,-1.175018e+01
"8","9",  1.615896e+00,"2000","ANA", 0,0,"herbivore",  28.400,0.41000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -7.065225,0.4457426, 8.6811213903, 1.615896e+00
"9","10",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978,-1.9028166940,-1.175018e+01
"10","11",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",1337.000,0.05900,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-19.792450,0.6323501, 8.0422719135,-1.175018e+01
"11","12", -6.813837e+00,"2000","ANA", 0,0,"benthic macro-invertivore",  94.400,0.31200,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.140562,0.4242861, 3.3267248787,-6.813837e+00
"12","13", -1.069656e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978, 8.7777052703,-1.069656e+00
"13","14", -2.863828e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.310,0.52000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.803640,0.4184816, 6.9398119943,-2.863828e+00
"14","15",  7.200274e-01,"2000","ANA", 0,0,"herbivore",  28.400,0.70000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -6.996962,0.4451890, 7.7169890820, 7.200274e-01
"15","16", -2.189465e+00,"2000","ANA", 0,0,"planktivore",  21.310,0.52000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.964163,0.4306550, 6.7746978576,-2.189465e+00
"16","17",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  18.400,0.31968,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.828329,0.4189669,-1.9218489916,-1.175018e+01
"17","18",  8.186324e-01,"2000","ANA", 0,1,"piscivore",  69.800,0.06000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-11.099866,0.4836570,11.9184980992, 8.186324e-01
"18","19",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  20.200,0.42500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.817433,0.4164653,-1.9327450831,-1.175018e+01
"19","20",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.571099,0.4260998,-2.1790788460,-1.175018e+01
"20","21", -4.757672e+00,"2000","ANA", 0,0,"benthic macro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.571099,0.4260998, 4.8134271942,-4.757672e+00
"21","22",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  28.345,0.29500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.724534,0.4817053,-1.0256437509,-1.175018e+01
"22","23",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  20.700,0.24500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.677288,0.4804849,-1.0728903252,-1.175018e+01
"23","24",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  54.400,0.26000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.933906,0.4808791,-0.8162717612,-1.175018e+01
"24","25", -6.361875e+00,"2000","ANA", 0,1,"planktivore",  36.480,0.17500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -7.703151,0.4969507, 1.3412763321,-6.361875e+00
"25","26", -3.440533e+00,"2000","ANA", 0,1,"benthic macro-invertivore",  33.220,0.24300,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.225193,0.4950000, 4.7846593943,-3.440533e+00
"26","27",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  30.600,0.23300,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.756536,0.4803110,-0.9936419242,-1.175018e+01
"27","28",<-1.175018e+01,"2000","ANA", 0,0,"planktivore",  19.900,0.50000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.957986,0.4295277,-2.7921916676,-1.175018e+01
"28","30", -7.941828e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  12.870,0.63000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.712594,0.4255752, 1.7707657508,-7.941828e+00
"29","31",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore", 178.900,0.07725,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.848123,0.4346192,-0.9020549001,-1.175018e+01
"30","32",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  12.870,0.63000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.712594,0.4255752,-2.0375845354,-1.175018e+01
"31","33",<-1.175018e+01,"2000","ANA", 0,1,"benthic micro-invertivore",  77.874,0.23000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.849225,0.4953431,-2.9009534833,-1.175018e+01
"32","34", -1.459345e-01,"2000","ANA", 0,0,"planktivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.007885,0.4266594, 8.8619504764,-1.459345e-01
"33","35", -2.479993e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978, 7.3673684270,-2.479993e+00
"34","36",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978,-1.9028166940,-1.175018e+01
"35","37", -8.642051e-01,"2000","ANA", 0,0,"herbivore",  28.400,0.41000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -7.065225,0.4457426, 6.2010198214,-8.642051e-01
"36","38",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978,-1.9028166940,-1.175018e+01
"37","39",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",1337.000,0.05900,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-19.792450,0.6323501, 8.0422719135,-1.175018e+01
"38","40", -7.348180e+00,"2000","ANA", 0,0,"benthic macro-invertivore",  94.400,0.31200,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.140562,0.4242861, 2.7923819431,-7.348180e+00
"39","41", -1.880984e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978, 7.9663775597,-1.880984e+00
"40","42", -4.076664e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.310,0.52000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.803640,0.4184816, 5.7269753910,-4.076664e+00
"41","43", -4.068229e+00,"2000","ANA", 0,0,"herbivore",  28.400,0.70000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -6.996962,0.4451890, 2.9287327534,-4.068229e+00
"42","44", -2.950569e+00,"2000","ANA", 0,0,"planktivore",  21.310,0.52000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.964163,0.4306550, 6.0135941190,-2.950569e+00
"43","45",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  18.400,0.31968,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.828329,0.4189669,-1.9218489916,-1.175018e+01
"44","46", -3.087738e-01,"2000","ANA", 0,1,"piscivore",  69.800,0.06000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-11.099866,0.4836570,10.7910919708,-3.087738e-01
"45","47",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.571099,0.4260998,-2.1790788460,-1.175018e+01
"46","48", -3.305822e+00,"2000","ANA", 0,0,"benthic macro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.571099,0.4260998, 6.2652771418,-3.305822e+00
"47","49",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  28.345,0.29500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.724534,0.4817053,-1.0256437509,-1.175018e+01
"48","50",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  51.400,0.16000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.934287,0.4804279,-0.8158914272,-1.175018e+01
"49","51",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  20.700,0.24500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.677288,0.4804849,-1.0728903252,-1.175018e+01
"50","52", -7.233710e+00,"2000","ANA", 0,1,"planktivore",  36.480,0.17500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -7.703151,0.4969507, 0.4694410402,-7.233710e+00
"51","53", -9.098051e-01,"2000","ANA", 0,1,"benthic macro-invertivore",  33.220,0.24300,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.225193,0.4950000, 7.3153877160,-9.098051e-01
"52","54",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  30.600,0.23300,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.756536,0.4803110,-0.9936419242,-1.175018e+01
"53","55",<-1.175018e+01,"2000","ANA", 0,0,"planktivore",  60.290,0.09350,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.365466,0.4426949,-2.3847121614,-1.175018e+01
"54","56",<-1.175018e+01,"2000","ANA", 0,0,"planktivore",  19.900,0.50000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.957986,0.4295277,-2.7921916676,-1.175018e+01
"55","58", -4.490076e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  12.870,0.63000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.712594,0.4255752, 5.2225176299,-4.490076e+00
"56","59",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore", 178.900,0.07725,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.848123,0.4346192,-0.9020549001,-1.175018e+01
"57","60",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  12.870,0.63000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.712594,0.4255752,-2.0375845354,-1.175018e+01
"58","61",<-1.175018e+01,"2000","ANA", 0,1,"benthic micro-invertivore",  77.874,0.23000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.849225,0.4953431,-2.9009534833,-1.175018e+01
"59","62", -2.138021e+00,"2000","ANA", 0,0,"planktivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.007885,0.4266594, 6.8698634551,-2.138021e+00
"60","63", -3.426076e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978, 6.4212854257,-3.426076e+00
"61","64",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978,-1.9028166940,-1.175018e+01
"62","65", -2.154406e+00,"2000","ANA", 0,0,"herbivore",  28.400,0.41000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -7.065225,0.4457426, 4.9108186741,-2.154406e+00
"63","66",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978,-1.9028166940,-1.175018e+01
"64","67", -7.802140e+00,"2000","ANA", 0,0,"benthic macro-invertivore",  94.400,0.31200,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.140562,0.4242861, 2.3384216505,-7.802140e+00
"65","68", -1.410484e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.847361,0.4176978, 8.4368769363,-1.410484e+00
"66","69", -2.493769e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.310,0.52000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.803640,0.4184816, 7.3098706709,-2.493769e+00
"67","70",<-1.175018e+01,"2000","ANA", 0,0,"herbivore",  28.400,0.70000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -6.996962,0.4451890,-4.7532163667,-1.175018e+01
"68","71", -4.826788e+00,"2000","ANA", 0,0,"planktivore",  21.310,0.52000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.964163,0.4306550, 4.1373754207,-4.826788e+00
"69","72", -4.990515e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  18.400,0.31968,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.828329,0.4189669, 4.8378138739,-4.990515e+00
"70","73", -1.650730e+00,"2000","ANA", 0,1,"piscivore",  69.800,0.06000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-11.099866,0.4836570, 9.4491355777,-1.650730e+00
"71","74",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  20.200,0.42500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.817433,0.4164653,-1.9327450831,-1.175018e+01
"72","75",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.571099,0.4260998,-2.1790788460,-1.175018e+01
"73","76",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",  21.790,0.35000,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -9.571099,0.4260998,-2.1790788460,-1.175018e+01
"74","77", -3.969802e+00,"2000","ANA", 0,1,"piscivore",  28.345,0.29500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.724534,0.4817053, 6.7547327321,-3.969802e+00
"75","78",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  33.500,0.26400,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.771626,0.4808367,-0.9785522801,-1.175018e+01
"76","79",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  20.700,0.24500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.677288,0.4804849,-1.0728903252,-1.175018e+01
"77","80", -5.118329e+00,"2000","ANA", 0,1,"planktivore",  36.480,0.17500,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -7.703151,0.4969507, 2.5848216646,-5.118329e+00
"78","81", -1.609105e+00,"2000","ANA", 0,1,"benthic macro-invertivore",  33.220,0.24300,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889, -8.225193,0.4950000, 6.6160875298,-1.609105e+00
"79","82",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  30.600,0.23300,0,17.73142, 9.463496,17.33889,17.33889,17.33889,17.33889,-10.756536,0.4803110,-0.9936419242,-1.175018e+01
"80","84",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  12.870,0.63000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.755837,0.4455454,-1.9943414200,-1.175018e+01
"81","85",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore", 178.900,0.07725,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.891366,0.4538720,-0.8588117847,-1.175018e+01
"82","86", -3.084956e+00,"2000","ANA", 0,1,"benthic micro-invertivore",  77.874,0.23000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -8.892468,0.5124650, 5.8075121070,-3.084956e+00
"83","87", -7.796582e-01,"2000","ANA", 0,0,"planktivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.051128,0.4463638, 8.2714699120,-7.796582e-01
"84","88",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.890605,0.4378615,-1.8595735785,-1.175018e+01
"85","89",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.890605,0.4378615,-1.8595735785,-1.175018e+01
"86","90",<-1.175018e+01,"2000","ANA", 0,0,"herbivore",  28.400,0.41000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -7.108468,0.4644349,-4.6417100469,-1.175018e+01
"87","91",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.890605,0.4378615,-1.8595735785,-1.175018e+01
"88","92",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",1337.000,0.05900,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-19.835693,0.6456475, 8.0855150290,-1.175018e+01
"89","93",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",  94.400,0.31200,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.183805,0.4441320,-1.5663731121,-1.175018e+01
"90","94", -2.816772e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.890605,0.4378615, 7.0738320765,-2.816772e+00
"91","95", -3.749595e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.310,0.52000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.846883,0.4387093, 6.0972873056,-3.749595e+00
"92","96",<-1.175018e+01,"2000","ANA", 0,0,"herbivore",  28.400,0.70000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -7.040205,0.4640648,-4.7099732512,-1.175018e+01
"93","97",<-1.175018e+01,"2000","ANA", 0,0,"planktivore",  21.310,0.52000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.007406,0.4502819,-2.7427717694,-1.175018e+01
"94","98", -5.661095e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  18.400,0.31968,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.871572,0.4390549, 4.2104773132,-5.661095e+00
"95","99", -3.206986e+00,"2000","ANA", 0,1,"piscivore",  69.800,0.06000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-11.143109,0.5008743, 7.9361223867,-3.206986e+00
"96","100",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.614342,0.4458941,-2.1358357305,-1.175018e+01
"97","101",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  28.345,0.29500,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.767777,0.4991151,-0.9824006354,-1.175018e+01
"98","102",<-1.175018e+01,"2000","ANA", 0,1,"planktivore",  36.480,0.17500,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -7.746394,0.5139475,-4.0037841060,-1.175018e+01
"99","103", -3.965197e+00,"2000","ANA", 0,1,"benthic macro-invertivore",  33.220,0.24300,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -8.268436,0.5121529, 4.3032389134,-3.965197e+00
"100","104", -3.221694e+00,"2000","ANA", 0,1,"piscivore",  30.600,0.23300,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.799779,0.4977373, 7.5780853570,-3.221694e+00
"101","105",<-1.175018e+01,"2000","ANA", 0,0,"planktivore",  60.290,0.09350,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.408709,0.4615684,-2.3414690459,-1.175018e+01
"102","107", -6.803333e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  12.870,0.63000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.755837,0.4455454, 2.9525035593,-6.803333e+00
"103","108",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore", 178.900,0.07725,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.891366,0.4538720,-0.8588117847,-1.175018e+01
"104","109",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  12.870,0.63000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.755837,0.4455454,-1.9943414200,-1.175018e+01
"105","110", -2.496014e+00,"2000","ANA", 0,1,"benthic micro-invertivore",  77.874,0.23000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -8.892468,0.5124650, 6.3964537466,-2.496014e+00
"106","111", -2.574839e+00,"2000","ANA", 0,0,"planktivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.051128,0.4463638, 6.4762892040,-2.574839e+00
"107","112", -4.619105e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.890605,0.4378615, 5.2714994777,-4.619105e+00
"108","113",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.890605,0.4378615,-1.8595735785,-1.175018e+01
"109","114", -5.982086e+00,"2000","ANA", 0,0,"herbivore",  28.400,0.41000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -7.108468,0.4644349, 1.1263817748,-5.982086e+00
"110","115",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.890605,0.4378615,-1.8595735785,-1.175018e+01
"111","116",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",1337.000,0.05900,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-19.835693,0.6456475, 8.0855150290,-1.175018e+01
"112","117", -1.011114e+01,"2000","ANA", 0,0,"benthic macro-invertivore",  94.400,0.31200,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.183805,0.4441320, 0.0726632840,-1.011114e+01
"113","118", -2.535513e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.890605,0.4378615, 7.3550914230,-2.535513e+00
"114","119", -3.749182e+00,"2000","ANA", 0,0,"benthic micro-invertivore",  21.310,0.52000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.846883,0.4387093, 6.0977004855,-3.749182e+00
"115","120", -5.155538e+00,"2000","ANA", 0,0,"herbivore",  28.400,0.70000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -7.040205,0.4640648, 1.8846669369,-5.155538e+00
"116","121", -1.644677e+00,"2000","ANA", 0,0,"planktivore",  21.310,0.52000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.007406,0.4502819, 7.3627294639,-1.644677e+00
"117","122",<-1.175018e+01,"2000","ANA", 0,0,"benthic micro-invertivore",  18.400,0.31968,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.871572,0.4390549,-1.8786058761,-1.175018e+01
"118","123", -1.715527e+00,"2000","ANA", 0,1,"piscivore",  69.800,0.06000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-11.143109,0.5008743, 9.4275815468,-1.715527e+00
"119","124",<-1.175018e+01,"2000","ANA", 0,0,"benthic macro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.614342,0.4458941,-2.1358357305,-1.175018e+01
"120","125", -4.327770e+00,"2000","ANA", 0,0,"benthic macro-invertivore",  21.790,0.35000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.614342,0.4458941, 5.2865723609,-4.327770e+00
"121","126",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  28.345,0.29500,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.767777,0.4991151,-0.9824006354,-1.175018e+01
"122","127",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  20.700,0.24500,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.720531,0.4979122,-1.0296472097,-1.175018e+01
"123","128",<-1.175018e+01,"2000","ANA", 0,1,"piscivore",  54.400,0.26000,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.977149,0.4982973,-0.7730286457,-1.175018e+01
"124","129", -3.263312e+00,"2000","ANA", 0,1,"benthic macro-invertivore",  33.220,0.24300,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -8.268436,0.5121529, 5.0051242950,-3.263312e+00
"125","130", -5.540074e+00,"2000","ANA", 0,1,"piscivore",  30.600,0.23300,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857,-10.799779,0.4977373, 5.2597054558,-5.540074e+00
"126","131",<-1.175018e+01,"2000","ANA", 0,0,"planktivore",  60.290,0.09350,0,18.14202,13.848404,17.49857,17.49857,17.49857,17.49857, -9.408709,0.4615684,-2.3414690459,-1.175018e+01
